Term,NES,FDR q-val,Perturbation
VESICLE_MEDIATED_TRANSPORT,-1.83360124,0.239970638,tubocurarine
INNATE_IMMUNE_SYSTEM,-1.797148873,0.256230647,tubocurarine
RSV_HOST_INTERACTIONS,1.725723075,0.981423135,tubocurarine
FC_EPSILON_RECEPTOR_FCERI_SIGNALING,-1.767579192,0.267121466,tubocurarine
NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,-2.3746105,0.014964047,loratadine
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.117012914,0.049048822,loratadine
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.068363992,0.050434382,loratadine
METABOLISM_OF_VITAMINS_AND_COFACTORS,-1.944680537,0.092278292,loratadine
DNA_REPLICATION,-1.922446046,0.069832221,loratadine
SYNTHESIS_OF_DNA,-1.922446046,0.069832221,loratadine
APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,-1.888620847,0.071969942,loratadine
SENSORY_PERCEPTION,-1.869704292,0.072741897,loratadine
NEURONAL_SYSTEM,1.860173452,0.763796417,loratadine
NONSENSE_MEDIATED_DECAY_NMD,1.852371283,0.40730256,loratadine
G_ALPHA_Q_SIGNALLING_EVENTS,2.252557382,0.034260809,ziprasidone
GPCR_LIGAND_BINDING,2.223996602,0.023208935,ziprasidone
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.165624302,0.025787705,ziprasidone
SENSORY_PERCEPTION,2.163724668,0.02016967,ziprasidone
SIGNALING_BY_GPCR,2.038012676,0.050175507,ziprasidone
SIGNALING_BY_ROBO_RECEPTORS,1.811997256,0.21532734,ziprasidone
PEPTIDE_LIGAND_BINDING_RECEPTORS,1.767740447,0.252140606,ziprasidone
G_ALPHA_S_SIGNALLING_EVENTS,1.721080553,0.302821341,ziprasidone
REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION,-1.891935034,1,ziprasidone
MITF_M_DEPENDENT_GENE_EXPRESSION,-1.879419076,1,ziprasidone
GPCR_LIGAND_BINDING,-2.259497971,0.00087016,pentamidine
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.251846931,0.00130524,pentamidine
RESPIRATORY_ELECTRON_TRANSPORT,2.157647545,0.039664567,pentamidine
AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,1.960065747,0.07828533,pentamidine
SIGNALING_BY_GPCR,-2.033859442,0.029295395,pentamidine
G_ALPHA_Q_SIGNALLING_EVENTS,-2.032522256,0.022406627,pentamidine
GOLGI_TO_ER_RETROGRADE_TRANSPORT,1.902339439,0.077241526,pentamidine
ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,1.882898474,0.065759677,pentamidine
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.012471464,0.022624167,pentamidine
ASPARAGINE_N_LINKED_GLYCOSYLATION,1.858041902,0.065550916,pentamidine
GPCR_LIGAND_BINDING,2.168760204,0.08861025,disulfiram
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,1.986039798,0.245116667,disulfiram
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,-1.88843758,0.971380285,disulfiram
EUKARYOTIC_TRANSLATION_INITIATION,1.833950654,0.490233333,disulfiram
RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,-1.830028244,0.671406745,disulfiram
SIGNALING_BY_GPCR,1.771703287,0.574240454,disulfiram
TRANSCRIPTIONAL_REGULATION_BY_RUNX3,1.770926969,0.461233615,disulfiram
TRANSLATION,1.750986135,0.437297339,disulfiram
COLLAGEN_FORMATION,1.710313686,0.491877308,disulfiram
EXTRACELLULAR_MATRIX_ORGANIZATION,1.702445292,0.454702924,disulfiram
MITF_M_DEPENDENT_GENE_EXPRESSION,-2.339580741,0.030408263,acitretin
RHOG_GTPASE_CYCLE,-2.142943702,0.08688075,acitretin
REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION,-2.115328277,0.0695046,acitretin
MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,-2.037251003,0.095206822,acitretin
PROTEIN_LOCALIZATION,-1.985202429,0.108890541,acitretin
RAC1_GTPASE_CYCLE,-1.945545079,0.113668982,acitretin
NEUTROPHIL_DEGRANULATION,-1.936792116,0.101981452,acitretin
TRANSLATION,1.94039733,0.335282248,acitretin
CDC42_GTPASE_CYCLE,-1.92868921,0.095206822,acitretin
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,-1.911446601,0.094120813,acitretin
CELL_CYCLE_MITOTIC,-2.536638372,0,mycophenolate-mofetil
CELL_CYCLE,-2.412657735,0.001038292,mycophenolate-mofetil
DNA_REPLICATION,-2.306394534,0.001384389,mycophenolate-mofetil
CELL_CYCLE_CHECKPOINTS,-2.241120426,0.005710604,mycophenolate-mofetil
M_PHASE,-2.23529072,0.004776141,mycophenolate-mofetil
SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,2.193545089,0.037846442,mycophenolate-mofetil
SYNTHESIS_OF_DNA,-2.153978808,0.01107511,mycophenolate-mofetil
IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,2.106408674,0.034625468,mycophenolate-mofetil
MITOTIC_SPINDLE_CHECKPOINT,-2.097176552,0.020024195,mycophenolate-mofetil
MITOTIC_METAPHASE_AND_ANAPHASE,-2.082509371,0.020506259,mycophenolate-mofetil
GPCR_LIGAND_BINDING,2.476455672,0.002207676,flupirtine
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.16382758,0.024284431,flupirtine
NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,2.009086383,0.060588428,flupirtine
SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,-2.092756558,0.368108202,flupirtine
INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,-2.029789035,0.286608231,flupirtine
SENSORY_PERCEPTION,1.925598432,0.090330723,flupirtine
CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,1.866698106,0.115240662,flupirtine
NEUTROPHIL_DEGRANULATION,-1.879640288,0.435119289,flupirtine
INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,-1.852787161,0.377276949,flupirtine
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,-1.825086419,0.348548209,flupirtine
NEURONAL_SYSTEM,2.515178901,0,itopride
RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,-2.451048097,0.030498923,itopride
RRNA_PROCESSING,-2.437109677,0.016202553,itopride
CELL_CYCLE_MITOTIC,-2.431877218,0.011437096,itopride
TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,2.240256363,0.00384722,itopride
S_PHASE,-2.375959552,0.014772916,itopride
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.323892308,0.016393171,itopride
COLLAGEN_FORMATION,-2.27062435,0.01874413,itopride
ECM_PROTEOGLYCANS,-2.25566901,0.017972579,itopride
SIGNALING_BY_PDGF,-2.187382558,0.024780375,itopride
DEVELOPMENTAL_CELL_LINEAGES,-2.626742552,0,risperidone
DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,-2.587901147,0,risperidone
NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,-2.366831821,0.001631691,risperidone
SIGNALING_BY_MET,-2.322666463,0.002937043,risperidone
G_ALPHA_Q_SIGNALLING_EVENTS,-2.25209013,0.004699269,risperidone
NEUTROPHIL_DEGRANULATION,2.287975763,0.033088235,risperidone
TRANSLATION,2.235224056,0.023713235,risperidone
SIGNALING_BY_NTRKS,-2.08748555,0.024964868,risperidone
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.064456228,0.0281117,risperidone
EUKARYOTIC_TRANSLATION_INITIATION,1.937867112,0.096691176,risperidone
METABOLISM_OF_RNA,-5.104442635,0,pelitinib
PEPTIDE_LIGAND_BINDING_RECEPTORS,2.657115461,0,pelitinib
MITOTIC_PROMETAPHASE,-2.92039191,0,pelitinib
MITOTIC_SPINDLE_CHECKPOINT,-2.952392751,0,pelitinib
MITOTIC_METAPHASE_AND_ANAPHASE,-3.070598736,0,pelitinib
G2_M_CHECKPOINTS,-3.12071748,0,pelitinib
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,3.178498997,0,pelitinib
GPCR_LIGAND_BINDING,3.200705445,0,pelitinib
SIGNALING_BY_GPCR,2.905888779,0,pelitinib
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-3.498236637,0,pelitinib
METABOLISM_OF_RNA,-4.483756439,0,PIK-93
RRNA_PROCESSING,-4.003252458,0,PIK-93
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,3.434345004,0,PIK-93
CELL_CYCLE_MITOTIC,-3.415480126,0,PIK-93
GPCR_LIGAND_BINDING,3.410967796,0,PIK-93
CELL_CYCLE_CHECKPOINTS,-3.195428065,0,PIK-93
SIGNALING_BY_GPCR,3.134597122,0,PIK-93
CELL_CYCLE,-3.109194608,0,PIK-93
MRNA_SPLICING,-3.028975628,0,PIK-93
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-3.022459741,0,PIK-93
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.714972795,0,carbachol
COLLAGEN_DEGRADATION,-2.633090155,0,carbachol
INTEGRIN_CELL_SURFACE_INTERACTIONS,-2.487841339,0.000324968,carbachol
EXTRACELLULAR_MATRIX_ORGANIZATION,-2.479100709,0.000243726,carbachol
ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,-2.44359175,0.000389961,carbachol
COLLAGEN_FORMATION,-2.440687292,0.000324968,carbachol
SIGNALING_BY_PDGF,-2.367493337,0.000417816,carbachol
ECM_PROTEOGLYCANS,-2.273031908,0.001462355,carbachol
NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,-2.227657591,0.002274775,carbachol
NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,-2.045212858,0.015793436,carbachol
NEUTROPHIL_DEGRANULATION,3.353457847,0,oxiconazole
CELLULAR_RESPONSE_TO_STARVATION,2.568058781,0,oxiconazole
COLLAGEN_DEGRADATION,-2.360586741,0.006719316,oxiconazole
NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,-2.336967818,0.00461953,oxiconazole
TRANSLATION,2.309188411,0.007069486,oxiconazole
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.291471036,0.005039487,oxiconazole
EUKARYOTIC_TRANSLATION_INITIATION,2.253935193,0.007230156,oxiconazole
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.217019849,0.006169733,oxiconazole
INFLUENZA_INFECTION,2.201618547,0.005784125,oxiconazole
ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,-2.219419467,0.007559231,oxiconazole
NEUTROPHIL_DEGRANULATION,3.105913769,0,vortioxetine
DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,-2.585847358,0,vortioxetine
COLLAGEN_DEGRADATION,-2.566516223,0,vortioxetine
DEVELOPMENTAL_CELL_LINEAGES,-2.517421863,0,vortioxetine
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.297951905,0.008079621,vortioxetine
NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,-2.295178714,0.007002339,vortioxetine
COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,-2.286675934,0.006583395,vortioxetine
TRANSLATION,2.116117019,0.030799575,vortioxetine
ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,-2.274522067,0.00628415,vortioxetine
CELLULAR_RESPONSE_TO_STARVATION,2.069813531,0.029332929,vortioxetine
MRNA_SPLICING,3.257550053,0,vildagliptin
GPCR_LIGAND_BINDING,-2.426874625,0,vildagliptin
SEPARATION_OF_SISTER_CHROMATIDS,2.43256327,0,vildagliptin
TRNA_PROCESSING,2.485851653,0,vildagliptin
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.492376338,0,vildagliptin
SUMOYLATION,2.495603865,0,vildagliptin
S_PHASE,2.553850277,0,vildagliptin
SARS_COV_2_HOST_INTERACTIONS,2.555497246,0,vildagliptin
HIV_LIFE_CYCLE,2.613248986,0,vildagliptin
CELL_CYCLE_MITOTIC,2.69968257,0,vildagliptin
INTERFERON_ALPHA_BETA_SIGNALING,2.442810324,0.002807674,BMS-754807
EUKARYOTIC_TRANSLATION_INITIATION,2.343770185,0.003369209,BMS-754807
CELL_CYCLE,-2.104572275,0.062208627,BMS-754807
CELL_CYCLE_MITOTIC,-2.095307465,0.03378572,BMS-754807
MITOTIC_PROMETAPHASE,-2.089049798,0.023953897,BMS-754807
M_PHASE,-2.005689072,0.052823705,BMS-754807
CELL_CYCLE_CHECKPOINTS,-1.947949975,0.076795477,BMS-754807
RESOLUTION_OF_SISTER_CHROMATID_COHESION,-1.945830241,0.065605075,BMS-754807
SEPARATION_OF_SISTER_CHROMATIDS,-1.939520765,0.059910279,BMS-754807
MITOTIC_SPINDLE_CHECKPOINT,-1.929860443,0.055773252,BMS-754807
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.125139682,0.042333823,tizanidine
GPCR_LIGAND_BINDING,-2.05550648,0.050271414,tizanidine
CYCLIN_D_ASSOCIATED_EVENTS_IN_G1,-2.043864042,0.040569913,tizanidine
SIGNALING_BY_GPCR,-2.043247939,0.030692021,tizanidine
TOLL_LIKE_RECEPTOR_CASCADES,-2.032904628,0.028151992,tizanidine
GLYCOSAMINOGLYCAN_METABOLISM,1.900268043,0.076034364,tizanidine
EXTRA_NUCLEAR_ESTROGEN_SIGNALING,-2.0019875,0.033514276,tizanidine
CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,-1.9289592,0.063954311,tizanidine
FC_EPSILON_RECEPTOR_FCERI_SIGNALING,-1.906243187,0.071173739,tizanidine
G_ALPHA_Q_SIGNALLING_EVENTS,-1.901869337,0.066087801,tizanidine
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,2.587492454,0,candesartan
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.502949518,0,candesartan
GPCR_LIGAND_BINDING,-2.410687627,0,candesartan
SENSORY_PERCEPTION,-2.332791932,0.000153101,candesartan
INFLUENZA_INFECTION,2.427153525,0.0073125,candesartan
MRNA_SPLICING,2.424620561,0.004875,candesartan
SIGNALING_BY_ALK_IN_CANCER,2.381610523,0.00365625,candesartan
SARS_COV_2_HOST_INTERACTIONS,2.361092699,0.0039,candesartan
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.150123307,0.001492733,candesartan
ESTROGEN_DEPENDENT_GENE_EXPRESSION,2.23728691,0.01625,candesartan
TRANSLATION,-3.276433534,0,bisphenol-a
CELLULAR_RESPONSE_TO_STARVATION,-3.131770911,0,bisphenol-a
RRNA_PROCESSING,-3.121729753,0,bisphenol-a
METABOLISM_OF_RNA,-3.026177953,0,bisphenol-a
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-2.96778394,0,bisphenol-a
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.811399602,0,bisphenol-a
POTASSIUM_CHANNELS,2.42214015,0.001262563,bisphenol-a
NEURONAL_SYSTEM,2.303244352,0.004734611,bisphenol-a
CELL_CYCLE_CHECKPOINTS,-2.339235018,0.006355663,bisphenol-a
GPCR_LIGAND_BINDING,2.289052144,0.003787689,bisphenol-a
EUKARYOTIC_TRANSLATION_INITIATION,5.314212879,0,BRD-K49668410
PEPTIDE_LIGAND_BINDING_RECEPTORS,-2.170991914,0,BRD-K49668410
SARS_COV_INFECTIONS,2.954381385,0,BRD-K49668410
METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,3.484201071,0,BRD-K49668410
SARS_COV_1_HOST_INTERACTIONS,3.732051864,0,BRD-K49668410
SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,3.846017536,0,BRD-K49668410
SARS_COV_1_INFECTION,3.9063634,0,BRD-K49668410
RRNA_PROCESSING,4.122148149,0,BRD-K49668410
SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,4.164043571,0,BRD-K49668410
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,4.253988726,0,BRD-K49668410
HCMV_INFECTION,1.663307753,0.994995751,benzydamine
HCMV_EARLY_EVENTS,1.583152017,0.773770182,benzydamine
ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,1.544827688,0.629402323,benzydamine
CELL_CYCLE_CHECKPOINTS,1.470786496,0.654848456,benzydamine
TRANSLATION,1.458454267,0.558360872,benzydamine
SIGNALING_BY_NTRKS,-1.789198782,1,benzydamine
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,-1.78386122,0.743590054,benzydamine
MITOTIC_SPINDLE_CHECKPOINT,1.379797072,0.673024266,benzydamine
G2_M_CHECKPOINTS,1.375648975,0.587560867,benzydamine
EUKARYOTIC_TRANSLATION_INITIATION,1.373759784,0.518789538,benzydamine
CELL_CYCLE_MITOTIC,-3.062243472,0,etacrynic-acid
CHROMOSOME_MAINTENANCE,-3.051616553,0,etacrynic-acid
CELL_CYCLE,-3.014309985,0,etacrynic-acid
S_PHASE,-2.745830488,0,etacrynic-acid
DNA_REPLICATION,-2.691798,0.000272637,etacrynic-acid
SYNTHESIS_OF_DNA,-2.651367735,0.000227198,etacrynic-acid
CELL_CYCLE_CHECKPOINTS,-2.646570353,0.000194741,etacrynic-acid
EXTENSION_OF_TELOMERES,-2.616435704,0.000340796,etacrynic-acid
TELOMERE_MAINTENANCE,-2.522965297,0.00090879,etacrynic-acid
MITOTIC_SPINDLE_CHECKPOINT,-2.481298998,0.000817911,etacrynic-acid
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-2.270891506,0.018729647,profenamine
GPCR_LIGAND_BINDING,-2.151218941,0.026156921,profenamine
GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,2.082958806,0.226744422,profenamine
ECM_PROTEOGLYCANS,1.977287144,0.214810505,profenamine
NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,1.899851359,0.262546173,profenamine
G_ALPHA_I_SIGNALLING_EVENTS,-1.86107346,0.202581587,profenamine
COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,1.750151536,0.479913946,profenamine
RESPIRATORY_ELECTRON_TRANSPORT,1.698741838,0.515886181,profenamine
SIGNALING_BY_GPCR,-1.757163393,0.321956177,profenamine
PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,1.641050016,0.596127566,profenamine
GPCR_LIGAND_BINDING,2.62628725,0,ropivacaine
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.603704508,0,ropivacaine
SIGNALING_BY_ALK_IN_CANCER,-2.270449979,0.063258183,ropivacaine
PEPTIDE_LIGAND_BINDING_RECEPTORS,2.164102493,0.016693086,ropivacaine
EUKARYOTIC_TRANSLATION_INITIATION,2.157161952,0.013327545,ropivacaine
EUKARYOTIC_TRANSLATION_ELONGATION,2.090869466,0.021000979,ropivacaine
RRNA_PROCESSING,2.072826,0.021000979,ropivacaine
SELENOAMINO_ACID_METABOLISM,2.038073838,0.023770339,ropivacaine
RESPIRATORY_ELECTRON_TRANSPORT,1.943097176,0.040689398,ropivacaine
SIGNALING_BY_GPCR,1.937113769,0.037335074,ropivacaine
EUKARYOTIC_TRANSLATION_ELONGATION,3.117151625,0,aminolevulinic-acid
CELLULAR_RESPONSE_TO_STARVATION,2.891257054,0,aminolevulinic-acid
NONSENSE_MEDIATED_DECAY_NMD,2.871496148,0,aminolevulinic-acid
SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.853853058,0,aminolevulinic-acid
RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2.799367595,0.000161138,aminolevulinic-acid
SELENOAMINO_ACID_METABOLISM,2.75558141,0.000134282,aminolevulinic-acid
REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2.302067724,0.003222757,aminolevulinic-acid
EUKARYOTIC_TRANSLATION_INITIATION,2.22962759,0.005539114,aminolevulinic-acid
M_PHASE,-2.200541596,0.05966146,aminolevulinic-acid
GASTRULATION,-2.186755188,0.033770638,aminolevulinic-acid
REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,-2.355930057,0.084067866,AS-604850
FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,-2.11505455,0.197941611,AS-604850
NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,1.967173871,0.26734116,AS-604850
GPCR_LIGAND_BINDING,1.916409226,0.202650318,AS-604850
NEUTROPHIL_DEGRANULATION,-1.942607629,0.36327508,AS-604850
INNATE_IMMUNE_SYSTEM,-1.938249117,0.279716717,AS-604850
POTASSIUM_CHANNELS,1.88396635,0.177989168,AS-604850
G_ALPHA_Q_SIGNALLING_EVENTS,1.83981893,0.189604927,AS-604850
RHOG_GTPASE_CYCLE,-1.810077893,0.44143272,AS-604850
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,1.774005147,0.234888516,AS-604850
NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,2.527256552,0,terfenadine
INTEGRATION_OF_ENERGY_METABOLISM,2.064602198,0.081239306,terfenadine
NERVOUS_SYSTEM_DEVELOPMENT,2.045229282,0.062267253,terfenadine
CHROMOSOME_MAINTENANCE,-2.009714426,0.374236608,terfenadine
REGULATION_OF_INSULIN_SECRETION,1.908360024,0.128912672,terfenadine
PROTEIN_LOCALIZATION,-1.961533094,0.271986168,terfenadine
L1CAM_INTERACTIONS,1.841865825,0.162089442,terfenadine
NEUTROPHIL_DEGRANULATION,-1.906174864,0.265169472,terfenadine
REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,1.835689314,0.139290547,terfenadine
C_TYPE_LECTIN_RECEPTORS_CLRS,-1.871358184,0.242333541,terfenadine
NEUTROPHIL_DEGRANULATION,-2.618230294,0.006519128,dimenhydrinate
CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,-2.586620939,0.003259564,dimenhydrinate
GPCR_LIGAND_BINDING,2.443398467,0.003803064,dimenhydrinate
PEPTIDE_LIGAND_BINDING_RECEPTORS,2.303368697,0.005070751,dimenhydrinate
SIGNALING_BY_GPCR,2.278718642,0.005070751,dimenhydrinate
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.268822784,0.004278447,dimenhydrinate
TRANSLATION,-2.177925112,0.044547378,dimenhydrinate
G_ALPHA_I_SIGNALLING_EVENTS,2.080250874,0.018888549,dimenhydrinate
CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,2.078026517,0.01605738,dimenhydrinate
HOST_INTERACTIONS_OF_HIV_FACTORS,-1.708123358,0.471821925,dimenhydrinate
DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-2.513135088,0.005356944,mirtazapine
RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,-2.356082736,0.012053123,mirtazapine
IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,2.004320525,0.238048669,mirtazapine
DEVELOPMENTAL_CELL_LINEAGES,-1.925005423,0.145976712,mirtazapine
EXTRACELLULAR_MATRIX_ORGANIZATION,-1.908684494,0.119526803,mirtazapine
DEATH_RECEPTOR_SIGNALING,1.816088284,0.642640893,mirtazapine
PLATELET_HOMEOSTASIS,1.806439722,0.458598196,mirtazapine
ADAPTIVE_IMMUNE_SYSTEM,1.763059488,0.466140929,mirtazapine
NEURONAL_SYSTEM,1.756913562,0.388480945,mirtazapine
PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,-1.53674261,0.723990923,mirtazapine
GPCR_LIGAND_BINDING,2.712658812,0,galantamine
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,2.47493613,0,galantamine
SIGNALING_BY_GPCR,2.412904163,0.000441944,galantamine
NEUTROPHIL_DEGRANULATION,-2.060344868,0.210320052,galantamine
CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,2.099836865,0.013258322,galantamine
MITOCHONDRIAL_PROTEIN_DEGRADATION,-1.99562733,0.149357718,galantamine
SENSORY_PERCEPTION,2.056391366,0.015379654,galantamine
G_ALPHA_I_SIGNALLING_EVENTS,2.05601458,0.012816378,galantamine
PEPTIDE_LIGAND_BINDING_RECEPTORS,2.002559449,0.018182842,galantamine
KEAP1_NFE2L2_PATHWAY,-1.828381149,0.236737064,galantamine
INTEGRIN_CELL_SURFACE_INTERACTIONS,-2.29211973,0.02306828,prazosin
RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,-2.27647384,0.013670092,prazosin
ECM_PROTEOGLYCANS,-2.05416625,0.044712593,prazosin
SIGNALING_BY_MET,-2.007641661,0.049767679,prazosin
REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY,1.937785454,0.492883002,prazosin
DEVELOPMENTAL_CELL_LINEAGES,-1.899196208,0.082704057,prazosin
PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,-1.860972952,0.088997995,prazosin
METABOLISM_OF_VITAMINS_AND_COFACTORS,-1.813103476,0.10447856,prazosin
IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,1.859228105,0.478707164,prazosin
VISUAL_PHOTOTRANSDUCTION,-1.734712829,0.147380679,prazosin
PEROXISOMAL_PROTEIN_IMPORT,-2.343096174,0.002820943,anisomycin
PROTEIN_LOCALIZATION,-2.338410302,0.001410471,anisomycin
MYD88_INDEPENDENT_TLR4_CASCADE,2.354227452,0.00877153,anisomycin
INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,2.281634344,0.008144992,anisomycin
DEATH_RECEPTOR_SIGNALING,2.175894709,0.012948449,anisomycin
TOLL_LIKE_RECEPTOR_CASCADES,2.100659856,0.016916522,anisomycin
SIGNALING_BY_INTERLEUKINS,2.044401842,0.020049212,anisomycin
DISEASES_OF_METABOLISM,-2.039983403,0.049523216,anisomycin
FATTY_ACID_METABOLISM,-1.983750852,0.065351839,anisomycin
PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,-1.973569938,0.057171105,anisomycin
GPCR_LIGAND_BINDING,3.181545612,0,alendronic-acid
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,3.04768791,0,alendronic-acid
SIGNALING_BY_GPCR,2.860275952,0,alendronic-acid
