names,logfoldchanges,condition
EDEM3,0.559200943,CAMK1
KCNK5,0.566093802,CAMK1
KCNA1,-1.672900558,GRIK4
UBC,0.623213708,GRIK4
BCL2A1,-0.53576082,GRIK4
IFT27,-0.517440319,GRIK4
CLIP1,0.466617733,GRIK4
NGF,-0.786848605,GRIK4
CBLL1,0.344199866,GRIK4
CIB2,-0.771823347,GRIK4
MYO6,0.458404779,GRIK4
NPTX1,-0.489123464,GRIK4
MTA1,0.293098032,GRIK4
LARP6,-0.362232715,GRIK4
AHCYL1,0.468976259,GRIK4
AKTIP,0.514044762,GRIK4
OGDHL,-0.59608978,GRIK4
MOXD1,-0.637132823,GRIK4
GPM6B,-0.556591392,GRIK4
CA4,-0.378502041,GRIK4
KLHL7,0.460639447,GRIK4
CDKN2C,-0.562647402,GRIK4
SLC5A4,-1.097422242,GAS6
DNAH9,-0.829363763,GAS6
DEFA5,-0.744820714,GAS6
DDB2,-0.70931828,GAS6
DEFA6,-0.942513466,GAS6
AKR1C3,0.867854595,GAS6
C1S,0.24909763,GAS6
KIRREL1,-1.025582433,GAS6
PSRC1,-0.386513025,GAS6
TGIF1,0.458888888,GAS6
GLRX,0.482033312,GAS6
HSPA1A,0.154843032,GAS6
POMP,0.565432906,GAS6
TPT1,0.464804709,GAS6
TMEM143,-0.595727742,GAS6
ZNF12,0.323058665,GAS6
DDA1,0.342470795,GAS6
MEOX2,-0.426024169,GAS6
HOXD9,-0.702146709,GAS6
CBLB,0.731440783,GAS6
INTS14,-0.387353957,GEM
EIF2AK3,0.342076331,GEM
SLC3A2,0.455422342,GEM
TALDO1,0.59504807,GEM
SERPINB5,0.203157902,GEM
ZNF629,-0.676240802,GEM
PPP1R16B,-0.656876326,GEM
STK38L,0.243252054,GEM
ATG16L1,-1.292062879,GEM
VAMP7,0.352024913,GEM
MAPK6,0.632268667,GEM
TPP1,0.402771533,GEM
SLC50A1,-0.535418451,GEM
SPIDR,-0.880796254,GEM
BACH1,0.730123878,GEM
TBX3,0.223360032,GEM
HOXC4,-1.369398117,GEM
DOK5,-0.952928722,GEM
NOS2,-0.601116776,GEM
FAM8A1,0.574878037,GEM
HSPA1A,-0.496069729,HSPA1A
TLR3,0.334771991,HSPA1A
CPT2,0.343786836,HSPA1A
AMBRA1,0.390695065,HSPA1A
WT1,0.1800116,HSPA1A
RAI2,0.346991628,HSPA1A
AKIP1,0.305871069,HSPA1A
GUCA1A,0.436174065,HSPA1A
NECTIN3,0.238573655,HSPA1A
STMN4,0.426636964,HSPA1A
CDH12,0.291052103,HSPA1A
GATA4,0.400020421,HSPA1A
LDHAL6B,0.389121681,HSPA1A
ALDH6A1,0.210036412,HSPA1A
KLK3,0.179982945,HSPA1A
NLRP3,0.278391987,HSPA1A
CMPK1,-0.189063773,HSPA1A
DUS2,0.217220321,HSPA1A
APOBEC3C,0.315340698,HSPA1A
SLIT1,0.194554061,HSPA1A
CPNE3,-0.160845295,CPNE3
MINAR1,0.210008845,CPNE3
DNAJB1,-0.035736844,CPNE3
DSP,-0.084413677,CPNE3
ZNF236,0.187890455,CPNE3
IL1RN,-0.072883546,CPNE3
CLSTN1,0.090956353,CPNE3
EIF4G1,0.198357537,CPNE3
ALDH2,-0.163637176,CPNE3
ACACA,0.150609821,CPNE3
PHF14,0.207224339,CPNE3
EMC1,0.097863726,CPNE3
EPB41L1,0.202637285,CPNE3
PCNT,0.179833829,CPNE3
ERC1,0.207324356,CPNE3
RXRA,0.079385288,CPNE3
ZZEF1,0.147402853,CPNE3
UBN1,0.114908859,CPNE3
ANKFY1,0.157824621,CPNE3
DPAGT1,0.136658579,CPNE3
PLCB3,0.210161194,ALAD
HPCAL4,0.387392879,ALAD
ADAM2,0.339880139,ALAD
CAPZA2,-0.426110595,ALAD
GZMB,-0.216299012,ALAD
BZW1,-0.260566503,ALAD
GAN,0.278471023,ALAD
CNTN5,0.48165521,ALAD
PPEF2,0.385978431,ALAD
CDC25C,0.248066023,ALAD
DMRT1,0.350523055,ALAD
TUBB1,0.344586432,ALAD
CCNJL,0.34805873,ALAD
GGA1,0.359120101,ALAD
ANKRD55,0.229643792,ALAD
DLK1,0.539017022,ALAD
B4GALNT1,0.279738218,ALAD
ADSL,0.12361747,ALAD
ACAT1,-0.293978184,ALAD
SLC6A1,0.21523805,ALAD
POLA1,-0.72837919,CCL13
NUP85,-0.05803996,CCL13
MAPK13,-0.183326766,CCL13
BACE2,-0.211428612,CCL13
ACLY,-0.216796428,CCL13
IL13RA2,-0.265288711,CCL13
SMC2,-0.214146718,CCL13
UTP3,-0.267264307,CCL13
FTSJ1,-0.281489164,CCL13
CLTC,-0.103450947,CCL13
ANKS1B,0.44346422,CCL13
SYCE1L,0.469848931,CCL13
PPFIA1,0.239953607,CCL13
PRPSAP1,-0.205038816,CCL13
CYP51A1,0.168273717,CCL13
CHRNB4,0.52542609,CCL13
PSME3,-0.198641703,CCL13
SLC9A3R1,-0.335821927,CCL13
RRP1B,-0.171827942,CCL13
ZNF208,0.345055699,CCL13
DCXR,-0.347628713,ETS2
RBM6,0.232825384,ETS2
PPARG,-0.210988045,ETS2
DIMT1,-0.380306482,ETS2
DEPDC5,0.329984158,ETS2
RIMS3,0.414866626,ETS2
MRPS30,-0.375352174,ETS2
SOX3,0.50489074,ETS2
PSMG1,-0.13373667,ETS2
LSM6,-0.262334645,ETS2
FAM216A,-0.358017296,ETS2
CNMD,0.323004335,ETS2
ZNF623,0.294997364,ETS2
RRP1B,-0.177312896,ETS2
COL4A6,0.193840653,ETS2
FRZB,0.259491891,ETS2
KDELR2,-0.343311071,ETS2
PPP1R2,-0.387553275,ETS2
THBS3,0.400801152,ETS2
FABP5,-0.14132458,ETS2
STAP1,0.461548924,HK3
SYN3,0.530928195,HK3
MAS1,0.675032198,HK3
SLC13A4,0.382550716,HK3
CRB1,0.534816682,HK3
CNGA1,0.31664902,HK3
PROP1,0.344824702,HK3
KCNC4,0.458872586,HK3
PAK5,0.325611264,HK3
RORC,0.482332706,HK3
ASMT,0.53976208,HK3
RBPJL,0.387922257,HK3
IL17A,0.362454176,HK3
PLA2G2F,0.423495263,HK3
TRHR,0.613880515,HK3
GP2,0.502313375,HK3
CCDC82,0.376088232,HK3
GJB4,0.560624182,HK3
TSPAN12,0.129175186,HK3
ARF3,0.298114002,HK3
ABAT,-0.179279372,CALY
FASTKD2,-0.269630224,CALY
DLD,-0.143896654,CALY
CTSB,-0.333170563,CALY
NCBP1,-0.301896781,CALY
PUM3,-0.265766025,CALY
TBC1D1,-0.951970279,CALY
DERA,-0.10435506,CALY
PLIN2,-0.849108517,CALY
COPS5,-0.205982178,CALY
CAAP1,-0.299360603,CALY
KDM4C,-0.237998158,CALY
RALGPS2,0.383340478,CALY
DSG2,-0.143741325,CALY
TNPO3,-0.251808971,CALY
DNM1L,-0.066679545,CALY
ENOPH1,-0.103455566,CALY
HNRNPF,-0.169691741,CALY
SPTLC1,-0.277857035,CALY
EFEMP1,-0.157695577,CALY
HSF4,0.412706733,TRPC1
HSPD1,-0.230461121,TRPC1
ABCD1,0.362340838,TRPC1
MCM9,-0.236657962,TRPC1
PLXNB2,0.244672194,TRPC1
CDC42EP1,0.261534065,TRPC1
TOP3B,0.364616007,TRPC1
MLF1,-0.18391861,TRPC1
SCO2,0.255760282,TRPC1
BZW1,-0.337941319,TRPC1
TCAF1,-0.581823885,TRPC1
MICAL3,0.35214293,TRPC1
RECQL4,0.328565627,TRPC1
DLD,-0.143518433,TRPC1
TXN,-0.279584438,TRPC1
TMEM33,-0.398148954,TRPC1
DYNLT3,-0.183699206,TRPC1
MFSD12,0.239376143,TRPC1
TRA2B,-0.281996369,TRPC1
GPD2,-0.341477662,TRPC1
DCUN1D2,0.421229064,COG2
DCAF17,-0.291983306,COG2
MCM9,-0.248050883,COG2
CRTAP,-0.313321799,COG2
CUL7,0.504683018,COG2
CAMKV,0.556546211,COG2
TSNAX,-0.282530546,COG2
IDUA,0.4531084,COG2
RCN1,-0.311000526,COG2
NPAT,-0.360280812,COG2
ZNF536,0.283604681,COG2
CAMK1D,0.386685669,COG2
KLF2,-0.269205749,COG2
BACE2,-0.183486521,COG2
FGF18,0.305838317,COG2
RRP1B,-0.187838241,COG2
GPR37,0.353908002,COG2
CNPY3,0.421519697,COG2
HAND1,0.396598458,COG2
NEK4,-0.259153724,COG2
UBE2H,-0.528573692,ANXA1
ERBB3,-0.291925043,ANXA1
RNF10,-0.233166441,ANXA1
LRRFIP1,-0.294644892,ANXA1
MKLN1,-0.275340408,ANXA1
DSG2,-0.15506506,ANXA1
CYREN,-0.425681621,ANXA1
DLD,-0.137804911,ANXA1
THOC2,-0.34880805,ANXA1
TUBAL3,0.312371612,ANXA1
RALGPS2,0.401344329,ANXA1
ZNF318,-0.189382017,ANXA1
OXSR1,-0.177228913,ANXA1
KHNYN,-0.208770633,ANXA1
PLCB3,0.17473647,ANXA1
TOP3A,0.398101807,ANXA1
IL7,0.544112027,ANXA1
NOX1,0.385033071,ANXA1
BACE2,-0.161991596,ANXA1
HSP90AA1,-0.239131808,ANXA1
SOX3,0.510479033,ETNK1
CLK2,0.326000243,ETNK1
SNRNP35,0.293928355,ETNK1
DERA,-0.093278952,ETNK1
RETREG2,0.299150258,ETNK1
BPY2,0.449651837,ETNK1
KLHL35,0.374695778,ETNK1
SETDB1,0.231515035,ETNK1
XPNPEP1,-0.448322535,ETNK1
TNFSF8,0.449195147,ETNK1
DCT,0.203534961,ETNK1
TACR2,0.425848544,ETNK1
TCEA2,0.261472046,ETNK1
F3,-0.110507995,ETNK1
TSC22D2,-0.186864763,ETNK1
CD207,0.546424389,ETNK1
DDX25,0.344262004,ETNK1
RND2,0.386963546,ETNK1
MST1,0.356072903,ETNK1
THBS3,0.364748329,ETNK1
ANAPC10,-0.369031847,CLEC7A
TXNDC9,-0.074950024,CLEC7A
FUT1,0.308149606,CLEC7A
CAPZA2,-0.49175787,CLEC7A
QDPR,-0.334215373,CLEC7A
FRG1,-0.328769147,CLEC7A
CLTCL1,0.357721686,CLEC7A
SSBP1,-0.465039879,CLEC7A
TGFB3,0.532067299,CLEC7A
KAT2A,0.296222061,CLEC7A
BACE2,-0.172079504,CLEC7A
ITM2C,0.298743069,CLEC7A
NOD1,0.239778265,CLEC7A
LPAR2,0.275853455,CLEC7A
ARHGEF17,0.277665138,CLEC7A
TSPAN6,-0.117164537,CLEC7A
ACAA1,-0.327219784,CLEC7A
CDKN3,-0.189207539,CLEC7A
CUL7,0.49019748,CLEC7A
SRSF4,0.181624144,CLEC7A
NPAT,-0.375157297,CD6
EED,-0.309812456,CD6
HSPB11,-0.308477074,CD6
FRG1,-0.298458904,CD6
ILF3,0.41296345,CD6
TBP,-0.228681505,CD6
ARPP19,-0.133735538,CD6
FUT1,0.285309702,CD6
RBM15B,0.310933143,CD6
MED7,-0.315931469,CD6
VPS51,0.232937574,CD6
TMEM126B,-0.512257636,CD6
ZNF629,0.287699938,CD6
MTMR6,-0.259230107,CD6
EPB41L5,0.446238071,CD6
GSTM3,-0.349930167,CD6
HAT1,-0.162959605,CD6
RBM7,-0.27019757,CD6
EXOSC9,-0.24452959,CD6
EFNB3,0.502172172,CD6
SUZ12,0.33017078,RIPK2
PLCB1,-0.499670029,RIPK2
CAMLG,0.323428988,RIPK2
DNAJC16,0.48966226,RIPK2
PYGL,0.271638751,RIPK2
YTHDF2,0.409163445,RIPK2
MSH6,0.266056091,RIPK2
ELOVL6,0.253414601,RIPK2
NCK2,0.49335748,RIPK2
USP33,0.395126879,RIPK2
TNPO3,0.426367402,RIPK2
HNRNPR,0.469803065,RIPK2
TP53I3,-0.477690041,RIPK2
FOXA2,-0.397985935,RIPK2
NUSAP1,0.191141501,RIPK2
PIK3CB,0.34906736,RIPK2
CENPF,0.441063434,RIPK2
PPP1R2,0.562134206,RIPK2
MYCBP2,0.417521566,RIPK2
ELOVL5,0.267019421,RIPK2
RPN1,0.159602821,ELOVL4
RABGGTA,0.253667563,ELOVL4
PUF60,0.150403172,ELOVL4
SERBP1,-0.475984275,ELOVL4
INF2,0.387538373,ELOVL4
ADGRE5,0.628829718,ELOVL4
SNRPF,0.083788581,ELOVL4
ST3GAL4,0.317547411,ELOVL4
PHLDA2,0.200308904,ELOVL4
ABHD11,0.441730529,ELOVL4
UNKL,0.502307653,ELOVL4
NQO1,0.449017346,ELOVL4
GNL3L,0.384460151,ELOVL4
WDR13,0.308747709,ELOVL4
KIAA0319L,0.346053839,ELOVL4
CCND3,0.295186877,ELOVL4
TMEM160,0.43673268,ELOVL4
GPRIN2,0.406865209,ELOVL4
LSM3,0.193967104,ELOVL4
SCAP,0.337180734,ELOVL4
RPL9,-0.396400481,UCK2
RPS13,-0.474732578,UCK2
RPL31,-0.358268619,UCK2
EEF1A1,-0.403728426,UCK2
RPS2,-0.489807695,UCK2
RPL27A,-0.459087402,UCK2
RPS27,-0.485230118,UCK2
PITPNA,0.275887311,UCK2
SEC11A,-0.156312034,UCK2
C9orf116,0.279546648,UCK2
SNRPE,-0.256355017,UCK2
RPS10,-0.377881348,UCK2
RPS29,-0.436106235,UCK2
GATAD1,-0.230516568,UCK2
RPL30,-0.434900939,UCK2
COQ7,0.248324692,UCK2
GTF2H5,-0.219810292,UCK2
RPS4X,-0.361754775,UCK2
RPS3,-0.503358364,UCK2
UQCRH,-0.23268193,UCK2
COX7A2L,-0.209185272,PDXDC1
SLC18A3,-0.451014996,PDXDC1
UTF1,-0.423860908,PDXDC1
PLAAT4,-0.257046819,PDXDC1
LRP12,-0.315675408,PDXDC1
DEPP1,-0.244445577,PDXDC1
TBC1D22B,-0.378333151,PDXDC1
JOSD1,-0.264162123,PDXDC1
ESM1,-0.45021978,PDXDC1
C17orf80,-0.350215733,PDXDC1
KDR,-0.3077797,PDXDC1
ZFP36,-0.202576965,PDXDC1
RAG1,-0.326341182,PDXDC1
ZNF277,-0.422135115,PDXDC1
GRIN1,-0.568921924,PDXDC1
PLAAT2,-0.374947578,PDXDC1
ZNF331,-0.258280069,PDXDC1
CALCOCO1,-0.511267543,PDXDC1
IL37,-0.641694546,PDXDC1
ZNF3,-0.283070385,PDXDC1
ICMT,0.250057459,SPRY1
IRAK1,0.248491228,SPRY1
LMNB2,0.323589712,SPRY1
P4HB,0.349364758,SPRY1
HDAC3,0.267474115,SPRY1
MLEC,0.144659087,SPRY1
ACTR1A,0.345449924,SPRY1
RPS6KA1,0.272022158,SPRY1
PDCD11,0.347301364,SPRY1
CDC42BPB,0.266213894,SPRY1
FOXM1,0.359130293,SPRY1
CXCL2,-0.229732707,SPRY1
NCLN,0.355416656,SPRY1
GYS1,0.330098927,SPRY1
RTF1,0.164450258,SPRY1
MSL2,0.224578261,SPRY1
DNM1,0.447666019,SPRY1
BLCAP,0.106950991,SPRY1
DUS1L,0.193513706,SPRY1
SACM1L,0.116368122,SPRY1
OPCML,0.56197381,ZBP1
VIPR1,0.435110152,ZBP1
DSTYK,0.36035192,ZBP1
RALYL,0.44754532,ZBP1
AGFG2,0.517863095,ZBP1
LIN7B,0.434656024,ZBP1
ZNF136,0.446452767,ZBP1
CAND2,0.402111858,ZBP1
EPHB4,0.261789978,ZBP1
CRCP,0.291038662,ZBP1
PMVK,0.498870134,ZBP1
CCND3,0.323150605,ZBP1
MIER2,0.490939081,ZBP1
ARC,0.315545052,ZBP1
C1orf56,0.445045829,ZBP1
CNOT1,-0.364708126,ZBP1
MDH2,0.228369594,ZBP1
POP7,0.366818726,ZBP1
ACOX3,0.523263156,ZBP1
MRM3,0.285018504,ZBP1
TARBP1,0.205046952,TFPI2
REG1A,-0.59534806,TFPI2
SCMH1,0.265843242,TFPI2
FXN,0.158890381,TFPI2
NCKIPSD,0.549542248,TFPI2
EIF4E2,-0.264852703,TFPI2
MLEC,0.147588417,TFPI2
FBXW2,0.140720114,TFPI2
SPINK1,-0.409435809,TFPI2
ATP6V0C,0.292350382,TFPI2
P4HB,0.304127216,TFPI2
MME,-0.261042714,TFPI2
ACIN1,0.250278026,TFPI2
CHD8,0.246799201,TFPI2
CD3D,0.166003093,TFPI2
IFIT2,-0.471030384,TFPI2
ELANE,0.250435501,TFPI2
CDK5RAP3,-0.432457924,TFPI2
DMTN,0.356904387,TFPI2
LARP4B,0.308230549,TFPI2
CCNF,0.415150464,RRAS2
GLRX,-0.360644281,RRAS2
MLEC,0.143631667,RRAS2
ICMT,0.220220163,RRAS2
INPP1,0.16695337,RRAS2
UBE2L6,-0.178761899,RRAS2
PSMB1,-0.529232264,RRAS2
BLCAP,0.107345149,RRAS2
TRPM6,-0.521407962,RRAS2
PAK6,0.127486095,RRAS2
URB2,0.211056158,RRAS2
UNG,0.22106947,RRAS2
EXOC2,-0.416784912,RRAS2
SSX1,-0.433242202,RRAS2
PSG4,-0.272787929,RRAS2
DCUN1D1,-0.370215267,RRAS2
RAP1B,-0.259632558,RRAS2
SGK1,-0.234758198,RRAS2
PMAIP1,-0.228986427,RRAS2
DMP1,-0.998747766,RRAS2
ANGPTL7,0.35738495,IL10RB
DSCC1,-0.382247359,IL10RB
KNTC1,-0.295790553,IL10RB
CCDC85C,0.261363536,IL10RB
RAD51AP1,-0.320880622,IL10RB
CCDC47,-0.3519274,IL10RB
KRT10,0.205507308,IL10RB
CASZ1,0.33273676,IL10RB
ST13,-0.306870848,IL10RB
KCNS3,-0.277046204,IL10RB
PRKACB,-0.30995211,IL10RB
BPTF,-0.51458174,IL10RB
ZNF354A,-0.344221056,IL10RB
IFT81,-0.498330116,IL10RB
VPS26C,-0.422228187,IL10RB
MRPL52,0.308760315,IL10RB
PPP1CC,-0.227087662,IL10RB
PDXDC1,-0.258716434,IL10RB
GDAP1,-0.391686141,IL10RB
B4GALT5,-0.147641242,IL10RB
CCDC47,-0.376063168,JCHAIN
SERP1,-0.218636811,JCHAIN
PIBF1,-0.445222646,JCHAIN
DNAJB1,-0.061761469,JCHAIN
RNF103,-0.330516785,JCHAIN
THBS2,-0.243576556,JCHAIN
NUCB2,-0.220011279,JCHAIN
MTRF1,-0.280263811,JCHAIN
ZNF587,-0.384752065,JCHAIN
CHN2,-0.237625107,JCHAIN
AMBRA1,-0.454372227,JCHAIN
NOC4L,0.278903008,JCHAIN
RAD23B,-0.171488389,JCHAIN
SYF2,-0.275298029,JCHAIN
POLD2,0.310606658,JCHAIN
SMURF2,-0.3138161,JCHAIN
AGO3,-0.218525842,JCHAIN
TUT4,-0.27531758,JCHAIN
FNTA,-0.191177443,JCHAIN
ITPR2,-0.418944538,JCHAIN
PSMD2,0.063416839,MASP1
SEC61A1,0.288241357,MASP1
PLK1,0.279068559,MASP1
SRM,0.311404705,MASP1
IGFBP3,0.074996196,MASP1
DDX56,0.368025124,MASP1
FBL,0.205233663,MASP1
FBXL14,-0.358256698,MASP1
CCDC186,-0.615901768,MASP1
TIMM13,0.251125634,MASP1
MLXIP,0.354210854,MASP1
TMEM109,0.159758061,MASP1
CTH,-0.263420671,MASP1
SIVA1,0.286363721,MASP1
TWF2,0.500956178,MASP1
PKMYT1,0.327300429,MASP1
PMPCA,0.243182644,MASP1
CD320,0.397613555,MASP1
SORBS3,0.308769166,MASP1
RRP9,0.426531792,MASP1
SLITRK3,-0.551202774,HLCS
MANSC1,-0.430539817,HLCS
STIM1,-0.603448093,HLCS
KDELR1,-0.574206173,HLCS
MRPS18B,-0.360076487,HLCS
BSDC1,-0.49063915,HLCS
CHD7,0.281011879,HLCS
FER,0.573965132,HLCS
DNASE2,-0.8009758,HLCS
IL10RB,-0.332956314,HLCS
PKD1,-0.635750949,HLCS
GYPC,-0.848660111,HLCS
SMARCB1,-0.597921371,HLCS
RENBP,-0.644560158,HLCS
GCAT,-0.53815639,HLCS
SLC1A5,-0.567100465,HLCS
ZNF224,-0.457257926,HLCS
SLC7A5,-0.234462664,HLCS
JUP,-0.218040287,HLCS
MN1,0.28287673,HLCS
STUB1,-0.261433333,CYP20A1
TADA3,-0.992061436,CYP20A1
SNRPD2,-0.527913451,CYP20A1
ILK,-0.339388669,CYP20A1
PTPA,-0.682319701,CYP20A1
MRPS16,-0.319411814,CYP20A1
GMPPA,-0.820834994,CYP20A1
ELP5,-0.65117532,CYP20A1
HSPBP1,-0.512421489,CYP20A1
SIVA1,-0.372528732,CYP20A1
FAAP100,-1.013589263,CYP20A1
PCDHB12,-0.772607267,CYP20A1
COX17,-0.663367987,CYP20A1
MANSC1,-0.390583873,CYP20A1
MRPL57,-0.305333644,CYP20A1
NUBP2,-0.860879004,CYP20A1
RCC1,-0.452518761,CYP20A1
ARHGEF26,-0.534034073,CYP20A1
ISOC2,-0.533991814,CYP20A1
ATAD3A,-0.467889965,CYP20A1
POLD4,-0.542867541,IL6R
ECM1,-0.294400454,IL6R
ATF4,-0.257864356,IL6R
PCBD1,-0.297779799,IL6R
RAB4B,-0.534288228,IL6R
SFTPD,-0.653173089,IL6R
TCAP,-0.483711511,IL6R
ITPKC,-0.361421943,IL6R
MYL3,-0.882671118,IL6R
RABAC1,-0.641366899,IL6R
NEUROD2,-0.508655727,IL6R
TNNI2,-0.592510819,IL6R
KRT33A,-0.520676434,IL6R
ASNS,-0.381216317,IL6R
JAK2,0.598312259,IL6R
REG3A,0.376765907,IL6R
OAZ1,-0.567501307,IL6R
CSNK1G2,-0.293357462,IL6R
SYNPO2L,-0.608640671,IL6R
TNNT3,-0.44337213,IL6R
GPATCH1,0.305837989,KRR1
PHF8,0.41329354,KRR1
AMOT,-1.438446403,KRR1
CDKN2AIP,0.333943307,KRR1
ST3GAL2,-1.28305459,KRR1
OTUD3,0.513885677,KRR1
RPL30,0.41041708,KRR1
APP,0.160421953,KRR1
GPN1,0.284938157,KRR1
RPSA,0.467116773,KRR1
TAP1,0.259377986,KRR1
SLC17A1,-0.54021889,KRR1
RPLP0,0.418405741,KRR1
DISC1,-0.994001389,KRR1
RPS27,0.485003918,KRR1
SSX7,-1.055552721,KRR1
TRHR,-1.090883017,KRR1
RFX1,-0.584209502,KRR1
TNFSF8,-0.804107964,KRR1
TBXA2R,-0.182388037,KRR1
RPA1,0.181472063,AOC1
TRIP13,0.338286638,AOC1
BET1L,-1.572347045,AOC1
SKP2,0.259124041,AOC1
KLF6,-0.33875522,AOC1
PRDX4,0.367545098,AOC1
ICMT,0.267939419,AOC1
REL,-0.508947134,AOC1
ETS1,-0.709966481,AOC1
ENTR1,0.243609995,AOC1
SPSB1,-0.612105548,AOC1
RPLP0,0.432391763,AOC1
SLC9A7,-0.802191556,AOC1
SCGB2A1,-0.626511455,AOC1
C11orf24,0.415320814,AOC1
BATF,0.380432516,AOC1
KIF20B,0.322916389,AOC1
PCNX4,0.518460274,AOC1
PFKFB1,-0.835564256,AOC1
HPX,-0.757660687,AOC1
AKAP1,-0.681730747,ALDH3B2
SMPD2,-0.621888936,ALDH3B2
CACNG1,-0.811918318,ALDH3B2
FADD,-0.502459526,ALDH3B2
JAK2,0.699255168,ALDH3B2
RRM1,-0.435901552,ALDH3B2
APEH,-0.957720876,ALDH3B2
ENG,-0.53050822,ALDH3B2
IRAK1,-0.299814612,ALDH3B2
HGH1,-0.834528089,ALDH3B2
MYRIP,-0.327875018,ALDH3B2
ZBTB14,0.177907839,ALDH3B2
WIPI2,-0.384221107,ALDH3B2
HRAS,-0.365163893,ALDH3B2
SMARCB1,-0.611382842,ALDH3B2
IPO9,-0.31639728,ALDH3B2
SPG11,0.347332627,ALDH3B2
POLR2E,-0.524814129,ALDH3B2
ISOC2,-0.510229886,ALDH3B2
SYNJ2BP,-0.250394344,ALDH3B2
LRRC8E,-0.673748672,PDGFD
IER2,-0.481810778,PDGFD
MRPS16,-0.316518873,PDGFD
SPG11,0.360625684,PDGFD
BAP1,-0.607012689,PDGFD
RBM42,-0.293514848,PDGFD
RNF123,-0.84577167,PDGFD
COPE,-0.448548257,PDGFD
POLR2E,-0.482608289,PDGFD
DHPS,-0.445388675,PDGFD
ARHGEF5,-0.342940092,PDGFD
CDH13,-0.710942626,PDGFD
DAPK2,-0.645435274,PDGFD
UBXN6,-0.889701664,PDGFD
TICAM1,-0.384813845,PDGFD
QTRT2,0.292816997,PDGFD
PRMT1,-0.482035041,PDGFD
COL3A1,0.48599416,PDGFD
OAZ1,-0.56919539,PDGFD
PRPH2,-0.519883871,PDGFD
MANSC1,-0.467421085,FDPS
RAD23A,-0.664880872,FDPS
BAG6,-0.658247411,FDPS
MDH2,-0.339958817,FDPS
GSTZ1,-0.323690295,FDPS
MDK,-0.620106995,FDPS
CLN8,-0.428379983,FDPS
UBASH3A,-0.416863203,FDPS
POMZP3,-0.730382979,FDPS
SEMA3E,-0.778908312,FDPS
CLDN3,-0.49898237,FDPS
IPO9,-0.282208651,FDPS
TBX3,-0.196737468,FDPS
PID1,-0.495722979,FDPS
SPAG5,0.276569426,FDPS
LIMK1,-0.857202768,FDPS
EHD4,0.196975961,FDPS
UMPS,0.208595797,FDPS
COPE,-0.433998376,FDPS
CST1,-0.227794006,FDPS
FBXO7,0.751908481,GALK1
SF3A1,0.260148406,GALK1
PRCP,0.403666615,GALK1
GLA,0.417202562,GALK1
NCK2,0.501155674,GALK1
MSH6,0.274834424,GALK1
TMX2,0.288297772,GALK1
TBCA,0.50308603,GALK1
FMOD,-0.733236492,GALK1
ATG16L1,-1.156056285,GALK1
CLIC3,0.404235899,GALK1
NONO,0.520904243,GALK1
MBNL1,0.368523717,GALK1
PLGRKT,-0.43283245,GALK1
MAGEL2,-0.715430081,GALK1
TNPO3,0.455798179,GALK1
TCERG1,0.296354473,GALK1
IGF2R,0.304340571,GALK1
CZIB,-0.438980341,GALK1
ZMYND8,0.326756716,GALK1
CXCL14,0.231225133,FFAR3
UFC1,-0.52396363,FFAR3
HLA-DOA,-1.74273932,FFAR3
EXOC1,0.648314893,FFAR3
PPP4R3B,0.311891139,FFAR3
PDZD3,-0.779397488,FFAR3
PRCC,-0.73354286,FFAR3
ARNTL,0.394579947,FFAR3
KIR2DL3,-1.219365716,FFAR3
KCND1,-0.888255656,FFAR3
GRN,0.211213052,FFAR3
PRR5,0.368479401,FFAR3
PRKCE,-1.119053483,FFAR3
NXPH3,-1.04196465,FFAR3
JMJD1C,0.388618559,FFAR3
EIF3I,0.287656814,FFAR3
LRIF1,0.324484378,FFAR3
ITGA4,-0.401696503,FFAR3
CXCL6,-0.294939846,FFAR3
SLC5A4,-0.940313041,FFAR3
CYP2C19,-1.469968557,KCNA1
ST18,-0.831214249,KCNA1
HCCS,-0.42143172,KCNA1
S100A13,-0.438421279,KCNA1
MMP26,-0.767419875,KCNA1
CT55,-1.477464914,KCNA1
GRIN2C,-0.777791917,KCNA1
AKTIP,0.572711527,KCNA1
CYP4F2,-0.629670024,KCNA1
GAPDH,0.556581855,KCNA1
PHKB,0.310269207,KCNA1
TIMP4,0.480480254,KCNA1
RARA,0.495396614,KCNA1
PIK3CD,0.33452329,KCNA1
MAP3K12,-1.195169091,KCNA1
DDX54,0.299438328,KCNA1
ARHGAP12,0.497998029,KCNA1
CYBB,-0.53521806,KCNA1
LZTS1,-0.690105617,KCNA1
CSDE1,0.618279099,KCNA1
KCNA1,-1.750009298,NDUFB5
GRM4,-0.755604029,NDUFB5
RNF186,-0.814289212,NDUFB5
PDCD6,-0.669486284,NDUFB5
DCTPP1,-0.388933897,NDUFB5
ZMAT5,-0.526014328,NDUFB5
CHODL,-1.162487745,NDUFB5
DLD,0.238818422,NDUFB5
GRIN2C,-0.7122401,NDUFB5
EXT2,-0.313112289,NDUFB5
RGS7,-0.468060106,NDUFB5
ZNF32,-0.401649475,NDUFB5
MEP1A,-0.934205949,NDUFB5
CEACAM3,-1.131352544,NDUFB5
COLGALT1,-0.285384089,NDUFB5
CENPX,-0.478446096,NDUFB5
NKRF,-0.748230398,NDUFB5
