names,logfoldchanges,condition
BUB1,-0.442472398,FASN
SELENOP,-0.833871782,FASN
PGM1,-0.322691083,FASN
ELOVL1,0.224718302,FASN
CDK12,-0.35033378,FASN
VIM,0.151372179,FASN
SCG5,0.326649398,FASN
MCM10,-0.730543435,FASN
KPNA3,-0.557785809,FASN
RRP1B,-0.2955167,FASN
GREM1,0.324814707,FASN
SLC6A4,-0.713560402,FASN
TIMELESS,-0.31156981,FASN
SELP,-0.314665169,FASN
NPPB,-0.338289857,FASN
RASGRF1,-0.623203874,FASN
UGGT1,-0.370568007,FASN
CCNA2,-0.460670292,TTK
TTK,-0.388927877,TTK
MT1M,0.362338781,TTK
SPDL1,-0.618891835,TTK
BUB1,-0.450012535,TTK
GAS1,0.297060549,TTK
SMC2,-0.525506258,TTK
DLGAP5,-0.480970263,TTK
TMPO,-0.440902442,TTK
CENPE,-0.365200639,TTK
APOBEC3A,-1.006381989,TTK
SKP2,-0.427334607,TTK
ISYNA1,0.433633775,TTK
DBF4,-0.513572872,TTK
UGGT1,-0.423299253,TTK
CLTC,-0.155903265,TTK
SLC6A4,-0.793614805,TTK
LGALS1,0.153499708,TTK
UTP3,-0.411926866,TTK
MT1G,0.297679722,TTK
DOCK2,-1.124264836,PDGFRA
MT1M,0.38248533,PDGFRA
DDX46,-0.53989774,PDGFRA
ZBTB24,-0.773882389,PDGFRA
HSPA14,-0.464107066,PDGFRA
CCL7,0.629901886,PDGFRA
TIMP1,0.540044785,PDGFRA
LARP1,-0.259645224,PDGFRA
NPPB,-0.497903615,PDGFRA
PHACTR2,-0.384316653,PDGFRA
KCNH2,0.51416862,PDGFRA
RBM14,-0.542937636,PDGFRA
CTDSP2,-0.554885387,PDGFRA
GOLIM4,-0.485262543,PDGFRA
SETD2,-0.480234206,PDGFRA
MPHOSPH10,-0.698978126,PDGFRA
GRAMD1C,0.253584236,PDGFRA
DNMT3B,-0.454890549,PDGFRA
MT1G,0.314555138,PDGFRA
LDB3,0.318299562,PDGFRA
TTPAL,-0.559678376,FHL1
POLR1C,-0.326165527,FHL1
HUWE1,-0.294490546,FHL1
CWF19L1,-0.979175508,FHL1
SERPINB2,-1.464430332,FHL1
SIRPA,-0.600164771,FHL1
SAP30BP,-0.29208836,FHL1
GNG10,0.559306264,FHL1
ITM2B,0.351186246,FHL1
NOL3,-0.216995969,FHL1
IFT22,-0.731766582,FHL1
MED1,-0.546752214,FHL1
TARS2,-0.709423482,FHL1
YY1AP1,-0.392562926,FHL1
GNAT2,-0.922401786,FHL1
TIMM50,-0.576061845,FHL1
ZNF609,-1.164687276,FHL1
RPL28,-0.370120108,FHL1
PSMD2,-0.112291932,FHL1
DCP1A,-0.561365306,FHL1
YKT6,-0.185434803,TRPV2
CDK19,-0.388778269,TRPV2
ANKRD1,0.447407782,TRPV2
APOBEC3G,-0.746472061,TRPV2
PHGDH,-1.55316186,TRPV2
CD8A,-5.466073513,TRPV2
MPP5,0.383890688,TRPV2
CDH11,0.312178046,TRPV2
HEMK1,-0.853761375,TRPV2
NUDT21,0.456228763,TRPV2
TAF9B,0.583212376,TRPV2
ERP29,-0.418597579,TRPV2
PADI3,-1.143297672,TRPV2
KLHL22,-0.990782022,TRPV2
DONSON,0.419606149,TRPV2
TRIM68,-0.39540565,TRPV2
NRAS,0.225768238,TRPV2
MR1,-0.716714084,TRPV2
PYGB,-0.715619326,TRPV2
RPE,0.563096583,TRPV2
ANKRD1,0.478068143,IHH
CNOT7,0.301925778,IHH
NDUFB7,-0.974897087,IHH
MBD2,0.483959943,IHH
XPO7,0.266710281,IHH
HSPA4L,0.34499234,IHH
PAK2,0.567891836,IHH
ME2,0.50067842,IHH
PEX3,0.4446989,IHH
INPP5B,-0.779305577,IHH
SUV39H2,0.437698931,IHH
NRAS,0.20602645,IHH
FZD3,0.29669112,IHH
STYXL1,-0.694218516,IHH
CDC6,0.405948579,IHH
EIF5A2,0.316455394,IHH
PRUNE2,-0.354559988,IHH
DCAF17,0.484185636,IHH
ASF1A,0.327744484,IHH
MRPS15,-0.27924788,IHH
FOXC2,-0.72784704,CALCRL
ENG,-0.558639288,CALCRL
LFNG,-0.59368968,CALCRL
BBOF1,0.51462692,CALCRL
TRIM68,-0.360606551,CALCRL
HERC2,-0.618951201,CALCRL
GORASP1,0.345441103,CALCRL
KCNQ4,-0.772188127,CALCRL
SELENOP,0.528118074,CALCRL
SHMT2,-0.724384606,CALCRL
NPTX2,-0.504382908,CALCRL
SOX3,-0.627834201,CALCRL
MPP1,0.250411153,CALCRL
EXOC5,0.488045633,CALCRL
SPART,0.286258817,CALCRL
YKT6,-0.164027706,CALCRL
SPECC1L,-0.397698224,CALCRL
ARAF,-0.488773316,CALCRL
PRSS53,-0.771449387,CALCRL
MPP5,0.350934535,CALCRL
EFNA4,-0.374559283,NPY5R
MXRA7,-0.27121824,NPY5R
GYG2,-0.472079903,NPY5R
MPP1,-0.505772233,NPY5R
SLBP,-0.297055215,NPY5R
MPZL1,-0.196404412,NPY5R
MCMBP,-0.718639612,NPY5R
TTR,-0.870279729,NPY5R
SKP2,-0.427193731,NPY5R
APBB1,0.442992449,NPY5R
KLHL4,0.374109298,NPY5R
PNRC1,0.358432859,NPY5R
LRPAP1,-0.537508368,NPY5R
ODC1,-0.451025993,NPY5R
NADK,-0.810859382,NPY5R
HIC2,-0.295357317,NPY5R
APOC3,-0.833772004,NPY5R
UTP3,-0.431485981,NPY5R
BNIP1,0.311062932,NPY5R
PRNP,0.416820884,NPY5R
UTRN,-0.579865158,ARHGEF2
THEM6,-0.459076494,ARHGEF2
TLR6,-0.817790329,ARHGEF2
KANSL3,-0.884704411,ARHGEF2
TPTE,-0.499911278,ARHGEF2
ANKHD1,-0.88940686,ARHGEF2
CCDC85B,-0.564012825,ARHGEF2
CDC25C,-0.46102342,ARHGEF2
CCDC88C,-0.463672221,ARHGEF2
CENPI,-0.681674838,ARHGEF2
RBBP9,-0.705545545,ARHGEF2
GDE1,-0.386746734,ARHGEF2
WDHD1,-0.791126907,ARHGEF2
MKI67,-0.602303505,ARHGEF2
DYNC1LI2,0.478084683,ARHGEF2
MAFK,-0.466696799,ARHGEF2
RFXAP,-0.548766732,ARHGEF2
PSMD6,-0.261823595,ARHGEF2
TBC1D9,-0.947907984,ARHGEF2
UNKL,-0.98198998,ARHGEF2
CD63,0.625998795,GLRA1
BUB1,-0.446792215,GLRA1
CCNA2,-0.420215905,GLRA1
GAPDH,0.662800014,GLRA1
SMAP1,-0.383157283,GLRA1
VANGL1,-0.367308438,GLRA1
AP3B1,-0.59505713,GLRA1
TTC3,-0.29945296,GLRA1
TTK,-0.325826824,GLRA1
BTG1,0.374708533,GLRA1
UGT2B4,0.319835991,GLRA1
ATF5,0.53330344,GLRA1
MAT2A,0.136881143,GLRA1
SPDL1,-0.56104964,GLRA1
CRP,0.504101872,GLRA1
SUMO3,-0.446698278,GLRA1
GAS1,0.281425148,GLRA1
NUSAP1,-0.201011866,GLRA1
CKAP5,-0.456947237,GLRA1
HDAC2,-0.200412363,GLRA1
ADAMTSL3,0.459803432,CACNB4
INTS8,-0.342381209,CACNB4
PCDH8,0.25454548,CACNB4
ATP1B4,0.546017587,CACNB4
MYNN,0.348777175,CACNB4
KLHL4,0.444710672,CACNB4
HSPA1A,-1.310020924,CACNB4
PLSCR4,0.247210756,CACNB4
MEOX2,0.464299113,CACNB4
SOD1,-1.224485755,CACNB4
CETN3,-0.623606861,CACNB4
INPP4B,-0.460970074,CACNB4
IK,-0.502271593,CACNB4
PARP1,-0.336979359,CACNB4
SLC38A2,0.439870745,CACNB4
NUDT1,-0.66714865,CACNB4
SC5D,-0.312717408,CACNB4
LZTFL1,-0.686750352,CACNB4
MFAP3,-0.685886264,CACNB4
LPIN1,-0.714600027,CACNB4
COL5A1,-0.779031336,FLI1
YBX3,0.260334164,FLI1
MAP2K5,0.485556424,FLI1
KIAA0319L,0.487971812,FLI1
AGRN,0.24668406,FLI1
PHIP,0.294759482,FLI1
DCTPP1,-0.269806147,FLI1
ADH1A,0.654383063,FLI1
EDEM1,0.305192262,FLI1
SEZ6L2,0.292313188,FLI1
PXN,0.199432105,FLI1
WBP2,0.385990739,FLI1
HNRNPA0,-0.352386743,FLI1
TMEM176A,0.391850919,FLI1
PHC1,0.372274041,FLI1
UBAP2L,-0.4391644,FLI1
CYP4A11,0.482110083,FLI1
TRIB2,0.177620962,FLI1
PDGFB,-0.436543524,FLI1
ARL2,0.240693882,FLI1
MLN,0.445969373,CYCS
MON1B,0.364922315,CYCS
CEP131,0.511559248,CYCS
C1orf35,0.474838644,CYCS
SNAP25,0.117255375,CYCS
CLIP3,0.337775946,CYCS
TMEM143,0.556956649,CYCS
VGLL1,0.269948304,CYCS
PTGIR,0.48581323,CYCS
TACC1,-0.369078457,CYCS
AMH,0.568887174,CYCS
GRIA4,0.378074229,CYCS
TAGLN,-0.184344679,CYCS
GPSM2,-0.317336261,CYCS
GRIK4,0.341841489,CYCS
ARF4,-0.422970444,CYCS
DLK2,0.712120116,CYCS
MRPL41,0.268451512,CYCS
CPNE6,0.29220143,CYCS
PER2,-0.213637963,CYCS
MIS12,-0.295757115,CASS4
IFT52,-0.26278764,CASS4
SEC23A,-0.38824296,CASS4
GNAQ,-0.155341804,CASS4
HMGB2,-0.37232402,CASS4
LBR,-0.156216651,CASS4
NIPSNAP2,-0.329355717,CASS4
GTPBP8,-0.145534545,CASS4
BBS10,-0.500126123,CASS4
HMOX1,0.241701975,CASS4
TRAPPC11,-0.377328932,CASS4
SLIT3,0.216336221,CASS4
TFPI,-0.438234001,CASS4
ITGAE,-0.091262959,CASS4
HSD17B1,0.462917805,CASS4
RBM7,-0.285018086,CASS4
CCNB2,-0.063337311,CASS4
NUCKS1,-0.153680995,CASS4
TIMM9,-0.119000904,CASS4
EXOSC8,-0.20731771,CASS4
FNDC3B,-0.333375692,CTSE
RBM34,-0.09240336,CTSE
ZFAND5,-0.198899031,CTSE
RNF111,-0.326588303,CTSE
DPP8,-0.211019754,CTSE
TNFRSF21,-0.130932629,CTSE
WSB2,-0.330298483,CTSE
KDM3A,-0.265102148,CTSE
ITGAV,-0.262665808,CTSE
FKBP1A,-0.30686155,CTSE
NRG2,0.535912395,CTSE
RRN3,-0.216241047,CTSE
CD46,-0.241697147,CTSE
TGOLN2,-0.297641128,CTSE
JAG1,-0.180010721,CTSE
SLIT2,0.405430764,CTSE
MYH9,-0.30251646,CTSE
TPM1,-0.212308198,CTSE
USP9X,-0.155905753,CTSE
MACF1,-0.273200274,CTSE
HMOX1,0.304974705,QRICH1
ELOVL6,-0.233521774,QRICH1
GLRX,-0.228904694,QRICH1
ICAM1,0.23459585,QRICH1
UBA3,-0.349679202,QRICH1
PIK3R5,0.381716609,QRICH1
RGS14,0.49167335,QRICH1
WNT1,0.384714186,QRICH1
ZNF557,0.447963238,QRICH1
ZNF839,0.368793011,QRICH1
HSD17B1,0.42842561,QRICH1
NEUROG3,0.399448037,QRICH1
GM2A,0.19267863,QRICH1
FOXD3,0.401051223,QRICH1
EDC3,0.400739402,QRICH1
EHD1,0.355354518,QRICH1
CCND3,0.243768245,QRICH1
PDZD7,0.381428242,QRICH1
TNFRSF9,0.290022105,QRICH1
ICAM5,0.313766688,QRICH1
KDM4A,0.331165612,RAB33A
CCIN,0.348388284,RAB33A
GRK4,0.358477533,RAB33A
ADPRH,0.358134061,RAB33A
SMCP,0.464902371,RAB33A
LTBP1,0.236737117,RAB33A
KRT33A,0.42731002,RAB33A
CCDC9,0.471522152,RAB33A
RAB3D,0.401196629,RAB33A
OVOL1,0.291558295,RAB33A
CBL,0.392657131,RAB33A
ODF1,0.315452754,RAB33A
EXOSC4,0.292135209,RAB33A
MVB12B,0.30773434,RAB33A
FHL2,-0.242680982,RAB33A
AIRE,0.403170496,RAB33A
IL19,0.427982122,RAB33A
CETN1,0.40185076,RAB33A
NTSR1,0.366253495,RAB33A
EHMT1,0.407398671,RAB33A
TRPV5,0.404354125,PRMT5
IREB2,-0.333223015,PRMT5
BBS10,-0.510064662,PRMT5
HMOX1,0.249090955,PRMT5
OPRD1,0.438939333,PRMT5
PPP1R7,0.30487904,PRMT5
GNAT1,0.491667509,PRMT5
FKBP3,-0.255078912,PRMT5
MZB1,0.242842138,PRMT5
MSI1,0.43296802,PRMT5
FNDC8,0.389312536,PRMT5
UNC45A,0.410764545,PRMT5
PPP2R3C,-0.203272283,PRMT5
TSPAN6,-0.192993224,PRMT5
RBP3,0.371544421,PRMT5
KIR2DS4,0.458506316,PRMT5
NPFFR1,0.46359244,PRMT5
KISS1,0.327579886,PRMT5
CLEC4M,0.598457992,PRMT5
MAPKBP1,0.468163639,PRMT5
CD46,-0.280171335,DDX58
PPP1R15A,-0.274992704,DDX58
DNAJC13,-0.304491639,DDX58
RNPEP,-0.145788893,DDX58
RNF130,-0.207824424,DDX58
SINHCAF,-0.212246045,DDX58
SF1,-0.230293363,DDX58
CD164,-0.133765429,DDX58
TOMM20,-0.149483398,DDX58
SCFD1,-0.254639715,DDX58
PISD,-0.220434085,DDX58
IFRD1,-0.317503065,DDX58
TGOLN2,-0.291799456,DDX58
IARS2,-0.07655178,DDX58
PSAP,-0.269793689,DDX58
KLRK1,0.342904061,DDX58
MAPKAPK2,-0.169458315,DDX58
STAM,-0.167757615,DDX58
P4HA2,-0.175217688,DDX58
SLC25A36,-0.242012694,DDX58
TEX13A,0.432909518,IL15
LAMP3,0.414641112,IL15
C2orf83,0.654578507,IL15
ILF3,0.478203058,IL15
DCAF4,0.349049926,IL15
GPR45,0.491535038,IL15
ST8SIA3,0.438016266,IL15
TBX6,0.401448637,IL15
TDRKH,0.343533278,IL15
ARHGAP35,0.312124312,IL15
DENND1A,0.207323119,IL15
UCP1,0.511643708,IL15
KRTAP1-3,0.452159673,IL15
RRP1,0.534731269,IL15
CARD9,0.438444674,IL15
CAMK4,0.492414832,IL15
EXTL3,0.370669693,IL15
ZNF512B,0.266942084,IL15
CNPY4,0.425898165,IL15
TDRD1,0.327036321,IL15
RALA,0.275618047,INPP5D
HAPLN2,-0.916053534,INPP5D
TMEM33,0.352557063,INPP5D
AGPAT4,-0.690238357,INPP5D
HSPD1,0.33940649,INPP5D
RIF1,0.448759764,INPP5D
PSMD12,0.812150002,INPP5D
BACH1,0.606238186,INPP5D
UBR5,0.602473021,INPP5D
HACD3,0.398412436,INPP5D
ZNF76,-0.467909038,INPP5D
PRELP,-0.493777007,INPP5D
DNAJC2,0.408474535,INPP5D
TXLNG,0.542921066,INPP5D
ZNRF4,-0.660210192,INPP5D
PPP2R5E,0.285402149,INPP5D
RPH3A,0.503940761,INPP5D
WAPL,0.433532655,INPP5D
ATP6V1A,0.633896708,INPP5D
NAA15,0.386376053,INPP5D
FXYD3,-0.402353257,CALR
TRIM68,-0.444814235,CALR
GNMT,-0.812693298,CALR
BCAT1,0.195989579,CALR
RAD9A,0.54271853,CALR
BCL2L13,-0.528756857,CALR
CAPN7,0.491503268,CALR
DONSON,0.467723936,CALR
NIPAL3,-0.562711537,CALR
SLC9A3R1,0.50242424,CALR
EML2,-0.409193069,CALR
CCND1,0.321710616,CALR
MMP12,-1.320112467,CALR
KEL,-0.647798717,CALR
PRUNE2,-0.368069053,CALR
PLA2G12A,-0.318961918,CALR
S100A13,-0.26926741,CALR
SH2D2A,-0.681403577,CALR
CUTA,-0.242075443,CALR
SEC23IP,0.53558898,CALR
FABP4,0.49226886,MST1R
UBE2N,0.537581503,MST1R
FAM114A1,0.489989311,MST1R
SNX3,0.323679239,MST1R
HAUS3,0.624940634,MST1R
PAK2,0.669389844,MST1R
CTBS,0.53804338,MST1R
ABHD10,0.413395703,MST1R
HDAC2,0.262143016,MST1R
TTF2,0.363815844,MST1R
SKP1,0.430757642,MST1R
DIP2C,0.56553632,MST1R
FPGT,0.378170609,MST1R
POLD3,0.363634765,MST1R
PLIN2,0.545845568,MST1R
URB1,0.446022928,MST1R
CSTF2T,0.404092342,MST1R
THUMPD1,0.555848479,MST1R
RO60,0.451801389,MST1R
ARHGAP29,0.484395206,MST1R
HEMK1,-0.884156227,MMP10
FAXDC2,-0.2946935,MMP10
NRAS,0.242641047,MMP10
VGLL4,-0.231478602,MMP10
ANKRD1,0.456047177,MMP10
ACTC1,-0.773969769,MMP10
RPE,0.573279142,MMP10
TCP1,0.403973371,MMP10
CDK19,-0.415627301,MMP10
ADGRG1,-0.328950167,MMP10
YWHAQ,0.333528578,MMP10
HAAO,-0.727738738,MMP10
DONSON,0.446592033,MMP10
ATF4,-0.31848067,MMP10
THAP11,0.204122603,MMP10
FXYD1,-0.621336341,MMP10
MCM10,0.467896104,MMP10
CLCN7,-0.72515887,MMP10
DIABLO,-0.296587795,MMP10
SLC9A3R1,0.500349224,MMP10
CDK13,0.518328547,MAP3K11
C2CD5,0.23321937,MAP3K11
STAT1,0.300669402,MAP3K11
MYL9,-0.268535823,MAP3K11
TMEM123,0.43105343,MAP3K11
DNTTIP2,0.327814907,MAP3K11
HMGXB4,0.401155293,MAP3K11
EIF4G3,0.397699982,MAP3K11
VPS13B,0.487156719,MAP3K11
SMARCA5,0.686741829,MAP3K11
ST13,0.510656118,MAP3K11
PRR4,0.426083356,MAP3K11
PSMD4,-0.325122446,MAP3K11
KLHL35,-0.831308246,MAP3K11
ZMIZ1,0.36946708,MAP3K11
UBXN2B,0.563019991,MAP3K11
XAF1,0.582616925,MAP3K11
SMC4,0.35279566,MAP3K11
MRPS11,-0.367839634,MAP3K11
ATP1B1,0.132607669,MAP3K11
C18orf25,-0.937096894,FMNL1
VAPB,-0.479697466,FMNL1
KLK15,-1.336152554,FMNL1
C12orf43,-0.372629195,FMNL1
NOL3,-0.225353047,FMNL1
SAMD4B,-0.810303807,FMNL1
HOXB7,-0.90871352,FMNL1
PSMB6,-0.588043511,FMNL1
UBQLN2,0.320434213,FMNL1
TIPRL,0.473451763,FMNL1
CTSK,0.288199693,FMNL1
HK3,-0.84585017,FMNL1
BAALC,-0.576025605,FMNL1
CDK13,0.449175298,FMNL1
NLRP3,-1.163188815,FMNL1
MMP8,-0.502901673,FMNL1
GYS1,-0.51712054,FMNL1
POLDIP2,-0.352153808,FMNL1
DPF3,-0.977641165,FMNL1
SRSF11,0.477949232,FMNL1
PTPRJ,0.335808247,SPR
MRPS22,-0.162359551,SPR
SAFB,0.216403246,SPR
SSX3,0.404516667,SPR
IER3,-0.288746804,SPR
ZNF343,0.248956919,SPR
MYC,-0.087428883,SPR
ITGA9,0.303629905,SPR
SSX1,0.313211024,SPR
SLC38A2,-0.240492374,SPR
EPB41,0.312769681,SPR
FADS2,0.357536882,SPR
SLC29A1,0.239526257,SPR
SNX1,0.177019492,SPR
ZKSCAN8,0.293892622,SPR
SRPRB,-0.16440244,SPR
DAPK2,0.315057188,SPR
PNMA8A,0.232644483,SPR
TMEM74B,0.311601639,SPR
PRKCG,0.257008702,SPR
RFX3,-1.492169619,TNFRSF14
RPL27,-0.326898783,TNFRSF14
RPLP1,-0.411234558,TNFRSF14
PLSCR1,-0.453044772,TNFRSF14
ZKSCAN7,-0.508160889,TNFRSF14
GOLGA5,-0.361418903,TNFRSF14
KIF2A,-0.260070652,TNFRSF14
RPSA,-0.448588192,TNFRSF14
RPS14,-0.377920091,TNFRSF14
QSER1,-1.010513783,TNFRSF14
RPL30,-0.443516791,TNFRSF14
FABP4,-0.422454119,TNFRSF14
RPS18,-0.465171129,TNFRSF14
RPS27A,-0.355225712,TNFRSF14
TEX28,-0.610539198,TNFRSF14
DNAJB1,-0.056334004,TNFRSF14
AQP1,-0.83082974,TNFRSF14
ELOVL6,-0.201837018,TNFRSF14
DAZL,-0.334809124,TNFRSF14
SNX29,-0.660148323,TNFRSF14
CD302,0.334459215,UNC119
S100A4,0.318586797,UNC119
ATXN7L3B,0.176514298,UNC119
DNAJB1,-0.048791002,UNC119
COL2A1,-0.46812433,UNC119
RPL21,-0.353904992,UNC119
RPL30,-0.318668008,UNC119
RTCA,-0.259319633,UNC119
IVNS1ABP,-0.358500838,UNC119
SLC27A5,0.232398555,UNC119
BFAR,-0.285318941,UNC119
RPL37,-0.342499435,UNC119
COQ4,0.21610409,UNC119
RPL41,-0.354723573,UNC119
SEC14L2,0.382025152,UNC119
YY1,0.298683077,UNC119
RPL38,-0.332330287,UNC119
RPL37A,-0.324661314,UNC119
BCAT2,0.217878878,UNC119
IFT46,0.336556882,UNC119
TMEM109,0.173281088,STAT5A
DDX56,0.385367185,STAT5A
TNFRSF1A,0.309730738,STAT5A
CDCA3,0.239010572,STAT5A
NUDCD3,0.232734516,STAT5A
JMJD6,0.175417468,STAT5A
DDB2,0.222178802,STAT5A
CAMK2G,0.259053916,STAT5A
CCNG2,-0.189339325,STAT5A
FDXR,0.205509856,STAT5A
NAP1L4,0.241285399,STAT5A
YKT6,0.131879583,STAT5A
POLD2,0.385578424,STAT5A
NINJ1,0.341502428,STAT5A
OSGEP,0.201249525,STAT5A
SH3BP2,0.282493502,STAT5A
AEBP1,-0.497943103,STAT5A
PA2G4,0.372545332,STAT5A
GTSE1,0.242435411,STAT5A
THOP1,0.22986725,STAT5A
GNS,-0.271864176,CHRNB4
GLO1,-0.700444996,CHRNB4
TDP2,-0.493567616,CHRNB4
AP1G2,0.294078022,CHRNB4
ITM2B,-0.328401178,CHRNB4
ABCD4,0.26980418,CHRNB4
IER3,0.520525336,CHRNB4
CAND1,-0.613308966,CHRNB4
MAT2A,0.139005139,CHRNB4
TXLNA,0.193562731,CHRNB4
PPT1,-0.295292556,CHRNB4
ALDH5A1,-0.839514673,CHRNB4
MCM6,-0.331314832,CHRNB4
STK25,0.188467428,CHRNB4
NHEJ1,-0.391056895,CHRNB4
WDR45,0.463762254,CHRNB4
INSIG1,-0.576698244,CHRNB4
LSM3,-0.468542069,CHRNB4
DDIT4,1.165067196,CHRNB4
MUC6,0.399064958,CHRNB4
ECD,-0.226488531,FBP1
RPA1,-0.200471967,FBP1
GAPDH,0.662800014,FBP1
UGGT1,-0.448298872,FBP1
PGM1,-0.316579282,FBP1
CLTC,-0.150182799,FBP1
ZMYND11,-0.348056644,FBP1
BMPR2,-0.422120541,FBP1
LTA4H,-0.469934613,FBP1
MEOX2,0.41876176,FBP1
CEP55,-0.502700865,FBP1
ATP6V0A1,0.511784673,FBP1
DNAJA3,0.246205613,FBP1
XRCC5,-0.385773569,FBP1
MT1G,0.276557773,FBP1
TPX2,-0.382260829,FBP1
CD63,0.580510557,FBP1
MED20,-0.39910394,FBP1
LGALS4,0.267851323,FBP1
IL12B,0.542723119,FBP1
NELFA,0.278273731,ABL2
IL9R,-1.289590478,ABL2
PCNX2,-0.68661952,ABL2
LAX1,-0.533822715,ABL2
ABHD11,-0.431450605,ABL2
CLPX,0.435811132,ABL2
SEMA7A,-1.128152132,ABL2
GCA,0.138891339,ABL2
ACSL5,0.195821226,ABL2
UBE2D3,0.391394585,ABL2
MYC,0.136958539,ABL2
DNPEP,-0.276420057,ABL2
A4GALT,-0.746309996,ABL2
ANP32A,0.325724334,ABL2
RPRM,-0.698804498,ABL2
MZB1,-0.32303828,ABL2
RNF111,0.352684408,ABL2
SLTM,0.38361308,ABL2
MAEA,0.31025213,ABL2
YTHDC2,0.355326205,ABL2
MAFB,1.10586226,MOCOS
CHD1L,-0.420789063,MOCOS
ELOVL1,-0.386552721,MOCOS
IER3,-0.420835674,MOCOS
PDHX,0.2449276,MOCOS
DDIT4,-1.91735363,MOCOS
CCR1,0.652620494,MOCOS
MRPS15,-0.300688148,MOCOS
SHMT2,-0.726070106,MOCOS
ACKR3,0.435107321,MOCOS
AKR1B10,0.557121754,MOCOS
CUX1,0.541620672,MOCOS
APMAP,-0.684170246,MOCOS
ANOS1,0.267871082,MOCOS
PPCS,-0.43328768,MOCOS
S100A6,-0.357440382,MOCOS
DICER1,0.402937919,MOCOS
EDNRA,0.502503753,MOCOS
RALGDS,0.390310913,MOCOS
CENPE,0.311018884,MOCOS
CLSTN1,-0.271758348,ADAMTS5
ARHGEF40,0.491023958,ADAMTS5
SLC19A3,0.487999737,ADAMTS5
ANOS1,0.255461961,ADAMTS5
STX3,0.225857228,ADAMTS5
TSHR,0.371678054,ADAMTS5
PCCA,-0.470551699,ADAMTS5
ELOVL1,-0.389061183,ADAMTS5
PDHX,0.221318752,ADAMTS5
KLF13,0.340569913,ADAMTS5
SLC35B1,-0.124412313,ADAMTS5
CDC27,0.508620918,ADAMTS5
DVL2,-0.358636975,ADAMTS5
TPO,0.413244575,ADAMTS5
PIGT,-0.362068892,ADAMTS5
CCR1,0.639596283,ADAMTS5
MAFB,0.962424636,ADAMTS5
ATRAID,-0.251056522,ADAMTS5
TCEAL4,-0.18032527,ADAMTS5
CBY1,-0.5756042,ADAMTS5
GSS,-0.382924467,TRDMT1
TAF7L,0.544152141,TRDMT1
NECAB3,-0.841303229,TRDMT1
ELMO1,0.256263524,TRDMT1
MAP1S,-0.377389431,TRDMT1
MACROD1,-0.818241775,TRDMT1
NDUFS8,-0.521799684,TRDMT1
GYG2,0.440050095,TRDMT1
SSX1,0.568929672,TRDMT1
TAGLN2,0.244892374,TRDMT1
AEBP1,0.418952614,TRDMT1
MAPK10,0.552885652,TRDMT1
MAP2K5,-0.989207029,TRDMT1
COL11A1,1.911278248,TRDMT1
PIGT,-0.375969261,TRDMT1
ADGRE2,0.49335885,TRDMT1
AKR1C1,0.783334315,TRDMT1
TKTL1,0.967166364,TRDMT1
NUCB2,-0.304276496,TRDMT1
NID1,0.534022272,TRDMT1
CDK13,0.435872138,NAGK
HNRNPR,0.596137166,NAGK
TMEM50A,0.329159379,NAGK
ZFAND5,0.290672153,NAGK
VDAC1,0.19191815,NAGK
KRIT1,0.4536798,NAGK
SIRT1,0.507652998,NAGK
DDX17,0.453409046,NAGK
PON2,0.125889391,NAGK
NR2C1,0.430221438,NAGK
PSEN1,0.280514866,NAGK
TUG1,0.442613095,NAGK
GSK3B,0.343534112,NAGK
RAB6A,0.381958455,NAGK
ATG2B,0.460622489,NAGK
FHOD3,-0.635905266,NAGK
CALU,0.402752191,NAGK
ANAPC5,0.363385469,NAGK
MKLN1,0.237851381,NAGK
ATP1B1,0.132602245,NAGK
EPS15,0.49137792,CDK9
RWDD2B,0.649480939,CDK9
APOOL,0.333702683,CDK9
ZNF226,0.509781897,CDK9
VPS41,0.52381134,CDK9
ITGB3BP,0.377268702,CDK9
APOBEC3B,0.305753827,CDK9
VPS13B,0.469167829,CDK9
CDCA8,0.317120761,CDK9
CBR4,0.610313773,CDK9
MYL12A,0.460554987,CDK9
ANXA7,0.292378962,CDK9
IKBKB,0.457854271,CDK9
CIRBP,0.47982201,CDK9
VIPAS39,0.494821429,CDK9
S100PBP,0.61642462,CDK9
TNFRSF21,0.225437552,CDK9
PARG,0.332073897,CDK9
WDR11,0.482272983,CDK9
DERA,0.287984878,CDK9
RPS6,0.070664272,ETNK2
ZDHHC6,0.267209381,ETNK2
KDM7A,0.461240351,ETNK2
ATP1B1,0.132605061,ETNK2
ANAPC5,0.339698583,ETNK2
NMRK1,0.453676701,ETNK2
RPL7,0.535687149,ETNK2
C2CD5,0.19936429,ETNK2
RNASE2,-0.855032384,ETNK2
PIP5K1B,0.138945267,ETNK2
LRBA,0.258340061,ETNK2
PSIP1,0.230495319,ETNK2
AQP3,-0.310126036,ETNK2
TOP2A,0.193420231,ETNK2
RANBP2,0.511181235,ETNK2
SDC4,0.368105292,ETNK2
SNCAIP,0.169009924,ETNK2
ZKSCAN1,0.341013551,ETNK2
PARP12,0.446553767,ETNK2
MTR,0.396779031,ETNK2
SYNJ2BP,-0.380037934,DCLK1
CTSD,-0.388797998,DCLK1
SLTM,0.378028423,DCLK1
NCOA1,0.267961919,DCLK1
IFT22,-0.805147529,DCLK1
