names,logfoldchanges,condition
ADAM15,-0.871969998,HSD17B1
EFNA4,-0.760200679,HSD17B1
HOXC8,-0.878235757,HSD17B1
COL1A1,-0.58126086,HSD17B1
KIF2C,-0.892379403,HSD17B1
TCL6,-1.100105762,HSD17B1
ALPP,-0.826630592,HSD17B1
NFATC1,-0.913587928,HSD17B1
ITPR2,-0.696078718,HSD17B1
PIK3R3,-0.568068922,HSD17B1
TMEM74B,-0.592613637,HSD17B1
DUSP9,-0.710594296,HSD17B1
TTR,-0.823410213,HSD17B1
INPP5J,-0.742754579,HSD17B1
MGAT1,-0.538383186,HSD17B1
NDUFA4L2,-0.518924654,BYSL
S1PR4,-0.818268061,BYSL
TRPV4,-1.590070605,BYSL
NEUROG1,-1.151948214,BYSL
RUVBL1,-0.425459564,BYSL
RGS14,-0.897597492,BYSL
HOXC8,-1.08033514,BYSL
DUSP9,-0.892034531,BYSL
PAF1,-1.12165153,BYSL
RCN3,-1.567219019,BYSL
PRKCG,-1.320288897,BYSL
RASSF7,-0.854242742,BYSL
IBSP,-1.175201416,BYSL
GSDMD,-1.01045537,BYSL
SDC2,-0.917733192,BYSL
MATN4,-1.116228104,BYSL
VGLL1,-0.69761759,BYSL
HRAS,-0.580571532,BYSL
ALPI,-1.04217875,BYSL
AGPAT2,-1.151603341,BYSL
MERTK,-1.084282517,CD247
APOC3,-0.91165638,CD247
ABCG1,-0.542399764,CD247
IL1R1,-0.409333229,CD247
TTR,-1.041470289,CD247
LAT2,0.404089123,CD247
CAT,-0.341839522,CD247
CDK16,-0.59709686,CD247
MTSS1,-0.792955935,CD247
RGS14,-0.70753473,CD247
F13A1,-2.344471693,CD247
BRAF,-1.081382751,CD247
SPATA2,0.601145983,CD247
FABP7,0.289632112,CD247
MXD1,-0.918336928,CD247
S100A4,0.202940464,CD247
KLHL24,-0.902708232,CD247
P4HA2,-0.702697992,CD247
MX2,-0.694718301,CD247
TXNDC15,-0.38554588,CD247
LAT2,0.444150299,C8B
ATP1B3,-0.821500421,C8B
SMARCA5,-1.277050734,C8B
F13A1,-3.366150618,C8B
MBIP,-0.997457623,C8B
NET1,-0.35891071,C8B
FNDC3A,-1.205863476,C8B
TAC1,-0.667342126,C8B
IL1R1,-0.393161297,C8B
PAF1,-0.976599157,C8B
CPSF4,0.363454252,C8B
F5,-0.646297097,C8B
PTPRK,0.527020693,C8B
MERTK,-0.834570944,C8B
TTR,-0.911816299,C8B
HPR,-0.890209138,C8B
MXD1,-0.833726466,C8B
HSP90B1,-0.595873177,C8B
MYCBP,-0.542675674,C8B
STAMBP,-0.388819814,C8B
CALU,-0.412913144,GPR183
CARMIL1,-1.340852976,GPR183
YKT6,0.417421013,GPR183
CPSF4,0.380716652,GPR183
NDUFV2,-1.177227736,GPR183
HBZ,0.5639503,GPR183
TNIK,0.528250515,GPR183
CSNK1A1,-0.806284189,GPR183
TSPOAP1,0.583340049,GPR183
PTK2B,0.702282488,GPR183
F13A1,-2.17281127,GPR183
ARHGEF12,-1.152495861,GPR183
AKR1C3,-0.274108529,GPR183
FANCE,0.646283686,GPR183
BBS1,-0.617768586,GPR183
COL4A2,-0.34311977,GPR183
CPD,-0.823031545,GPR183
ZNF692,0.425051212,GPR183
BBS7,-0.584981441,GPR183
CCND1,-1.347340584,GPR183
P4HA2,-1.010736227,GABRD
INPP5J,-0.916988254,GABRD
NEUROG1,-1.150853157,GABRD
LCN1,-1.401162982,GABRD
MGAT1,-0.68245101,GABRD
DECR1,-0.488631546,GABRD
SIL1,-0.801546693,GABRD
CHPF2,-1.276970387,GABRD
EVA1B,-1.166829705,GABRD
DHFR,0.588342905,GABRD
EFNA3,-0.93729353,GABRD
AMPD2,-0.754588783,GABRD
FAH,-0.785128891,GABRD
CALU,-0.385439187,GABRD
PAF1,-1.070547342,GABRD
MATN1,-0.820634007,GABRD
FSTL3,-0.443924725,GABRD
S1PR4,-0.707632959,GABRD
RUVBL1,-0.379387468,GABRD
TRPV4,-1.436782956,GABRD
PTK2B,0.81611079,ICAM5
CPSF4,0.435764462,ICAM5
RMDN3,0.602434754,ICAM5
CTSD,0.342116714,ICAM5
ARHGEF12,-1.495699286,ICAM5
CD177,0.384724885,ICAM5
PDK3,-0.908368826,ICAM5
MYO5C,-0.666378677,ICAM5
GADD45A,0.676342845,ICAM5
AKR1B10,-0.344012737,ICAM5
ZNHIT3,-0.631921709,ICAM5
HTRA1,0.715106606,ICAM5
TAF5L,0.732712924,ICAM5
LPIN2,-0.99152267,ICAM5
F13A1,-3.114075661,ICAM5
MRPS10,0.551047146,ICAM5
SLC6A12,0.490133733,ICAM5
DAXX,0.538109303,ICAM5
CAPN6,-0.464394659,ICAM5
SCAF11,-1.096325636,ICAM5
SSBP2,-1.052813888,LGALS9
MTSS1,-0.805515826,LGALS9
CD163,-0.612693846,LGALS9
FCGR2A,-0.394697309,LGALS9
RRAGA,-1.081124783,LGALS9
PHC2,-0.440092921,LGALS9
SHANK2,-0.600444078,LGALS9
CBLB,-0.813741565,LGALS9
IFT74,-0.458170414,LGALS9
CTSL,-0.171793357,LGALS9
LIG3,-0.430086702,LGALS9
CSNK1A1,-0.694816351,LGALS9
PUM1,-0.359628141,LGALS9
RSF1,-0.586691439,LGALS9
IGF1R,-0.344720334,LGALS9
GIGYF2,-0.479141057,LGALS9
UBXN2B,-0.433912873,LGALS9
DENND4C,-0.697109938,LGALS9
LPAR3,-0.5873335,LGALS9
NCDN,-0.542768776,LGALS9
P4HA2,-0.680616736,IL18
PRSS23,-0.148208752,IL18
RGCC,-0.530163229,IL18
LSM3,0.381593406,IL18
GPX1,-0.242601946,IL18
DCT,0.472321033,IL18
RUVBL1,-0.300798774,IL18
TCF12,-0.43422991,IL18
RRAGA,-0.677355886,IL18
LAMB3,-0.369655162,IL18
DDIT4,-0.255535305,IL18
CSNK1A1,-0.640297413,IL18
BTBD3,-0.585642815,IL18
MAGOH,0.275890738,IL18
ANGPTL4,-0.396513313,IL18
JPT2,-0.562666774,IL18
PRKX,-0.437168658,IL18
DUSP1,-0.481003553,IL18
ADGRG1,-0.327097058,IL18
DHFR,0.46495527,IL18
SSBP2,-1.161013603,LRRK1
MNT,-0.525090039,LRRK1
RRAGA,-0.360440105,LRRK1
PPP2R2D,0.38884145,LRRK1
TAC1,-0.456383973,LRRK1
GRAMD1C,0.298640817,LRRK1
CDH4,-0.538237691,LRRK1
UBXN2B,-0.392850727,LRRK1
PYGL,-0.288426369,LRRK1
ARHGAP15,0.416831732,LRRK1
ARMC1,-0.320282668,LRRK1
DLK1,0.627803564,LRRK1
HBZ,0.403734475,LRRK1
DCT,0.443238765,LRRK1
RBM22,-0.438680708,LRRK1
INTS8,-0.363873541,LRRK1
LBP,-0.482029706,LRRK1
SIK3,-0.757861257,LRRK1
ASB13,0.310219228,LRRK1
PTPRG,-0.451010704,LRRK1
KCNK3,-0.414543033,NFATC4
VCP,-0.550877452,NFATC4
ADGRG1,-0.315610111,NFATC4
PUM1,-0.376501471,NFATC4
DPYSL4,-0.640795827,NFATC4
GALNT1,0.297844857,NFATC4
UBE2I,-0.253312886,NFATC4
ZNF335,-0.570803583,NFATC4
MYBBP1A,-0.580334961,NFATC4
CDK18,-0.538802624,NFATC4
ITGB5,-0.397750705,NFATC4
DZIP1,-0.360451519,NFATC4
RHOT2,-0.651356101,NFATC4
YBX3,-0.26948145,NFATC4
JPT2,-0.448353261,NFATC4
ARHGDIG,-0.61946249,NFATC4
NFKBIA,-0.425669581,NFATC4
ORMDL2,-0.33456102,NFATC4
CSTA,0.416693151,NFATC4
ANGPTL4,-0.344425797,NFATC4
SSBP2,-1.071600676,PTPRT
RRAGA,-0.706327558,PTPRT
IGF1R,-0.350067079,PTPRT
MTSS1,-0.701197922,PTPRT
UGGT2,-0.3267667,PTPRT
YKT6,0.344907701,PTPRT
MAGOH,0.27039367,PTPRT
AREG,-0.318513006,PTPRT
MMD,-0.340078056,PTPRT
DDIT4,-0.246820912,PTPRT
JPT2,-0.559895098,PTPRT
ACKR3,-0.315382242,PTPRT
CALU,-0.286291569,PTPRT
GAL3ST4,-0.687130213,PTPRT
UBXN2B,-0.356040239,PTPRT
PLAAT1,0.252435714,PTPRT
SLC16A5,-0.305570364,PTPRT
ADGRG1,-0.277678221,PTPRT
PRKD3,0.292152375,PTPRT
DUSP1,-0.410395563,PTPRT
YKT6,0.424541801,ID4
CALU,-0.419762135,ID4
SOX4,-0.676954508,ID4
AKR1B10,-0.271655083,ID4
CPSF4,0.347851038,ID4
PRKD3,0.397072613,ID4
IL1RAP,0.285392851,ID4
TGFBR2,-1.21612227,ID4
P4HA2,-0.714077771,ID4
MMP8,0.497984111,ID4
PRSS23,-0.129614696,ID4
ANKRD12,-1.004572511,ID4
ICAM1,0.558850825,ID4
OLIG2,0.442020833,ID4
F13A1,-2.476939678,ID4
AGPAT1,0.415006936,ID4
LAT2,0.389238864,ID4
IGF1R,-0.459653974,ID4
STAMBP,-0.370404363,ID4
TRMT2B,0.550764978,ID4
ATXN2,-0.751718163,PFKM
TARBP2,-0.642519057,PFKM
VPS39,-1.047659636,PFKM
VAPB,-0.582867801,PFKM
ARF4,0.593040407,PFKM
RPUSD2,-0.819028139,PFKM
SFSWAP,-0.571378708,PFKM
PREP,-0.54764998,PFKM
CHST15,0.329888493,PFKM
DPM3,-0.811902106,PFKM
GCN1,-0.765580535,PFKM
NDUFS3,-0.750103056,PFKM
SF3B5,-0.826969028,PFKM
BNIP1,-0.696613848,PFKM
DTYMK,-0.667811751,PFKM
MECR,-1.106575966,PFKM
SPTBN4,-0.805615604,PFKM
NIPSNAP1,-0.278284878,PFKM
SYT2,-0.747861862,PFKM
SUOX,-0.718239903,PFKM
SUN2,0.633505464,STAT2
ATOX1,0.3381477,STAT2
DCTD,0.431885093,STAT2
ZBTB5,-0.786147416,STAT2
HAL,-3.787842274,STAT2
SMCHD1,-0.960577965,STAT2
DNA2,-0.726242304,STAT2
HMG20A,-0.688610256,STAT2
IL1RL1,-0.490081698,STAT2
SP1,-1.094735503,STAT2
MVP,0.282871455,STAT2
SORBS3,0.350055039,STAT2
PSMB8,0.160898209,STAT2
SMPD1,0.513934433,STAT2
DDB2,0.252294749,STAT2
IDE,-0.74992311,STAT2
SCYL2,-0.78459096,STAT2
STOML1,0.521600127,STAT2
TNIP1,0.274881452,STAT2
PLK4,-0.773242176,STAT2
GYPB,-0.891977966,TRAF4
PDE5A,-1.304330468,TRAF4
NIPSNAP3B,-1.458131909,TRAF4
ZBTB5,-0.780478537,TRAF4
SLC2A2,-0.758030415,TRAF4
SORBS3,0.355786592,TRAF4
BACH1,-0.772615671,TRAF4
SENP7,-0.798113048,TRAF4
HTR2C,-0.888835549,TRAF4
CARF,-0.950494528,TRAF4
CSNK1G3,-0.604920805,TRAF4
NSD3,-1.592735052,TRAF4
LATS1,-0.953172922,TRAF4
KPNA5,-0.846953094,TRAF4
PDYN,-0.75928843,TRAF4
KLHL24,-1.016104102,TRAF4
DDI2,-1.206887245,TRAF4
RASSF8,-1.295761347,TRAF4
CBFA2T3,-0.64725554,TRAF4
ESM1,-0.738061905,TRAF4
SUN2,0.655025125,SREK1
DCTD,0.441173017,SREK1
EPAS1,-0.509170949,SREK1
YKT6,0.414120734,SREK1
GCNT3,-0.256492138,SREK1
TUBB6,0.257513195,SREK1
FRK,-0.502793968,SREK1
IBSP,-0.889593899,SREK1
PDE5A,-1.184302211,SREK1
COL2A1,-0.81058979,SREK1
STOML1,0.496641546,SREK1
CLDND1,-0.893488288,SREK1
PRKD3,0.366627693,SREK1
UNC5C,-1.335492492,SREK1
TNIP2,0.455543965,SREK1
PSMB8,0.159558222,SREK1
EMCN,-0.707767725,SREK1
SLIT3,-0.373271495,SREK1
NSD3,-1.351004839,SREK1
SNCA,0.437053621,SREK1
DCTD,0.432425439,SPG7
SORBS3,0.354041427,SPG7
TRIM23,-0.793951035,SPG7
MAGI1,-0.480763048,SPG7
STX4,0.243330643,SPG7
CARF,-0.904699206,SPG7
TTC38,0.57743305,SPG7
MAP3K1,-0.833926439,SPG7
GDAP1,-0.806772053,SPG7
METTL16,-0.600364387,SPG7
SUN2,0.591695011,SPG7
DRAP1,0.241718024,SPG7
CLDND1,-0.897465169,SPG7
GLUL,-3.214859009,SPG7
BIN1,0.316471785,SPG7
SNCA,0.445512295,SPG7
CLIP2,0.469456822,SPG7
IL1RL1,-0.38626802,SPG7
CDC40,-0.583281815,SPG7
GLI2,-0.775436878,SPG7
RPS14,-0.60532856,SIRT3
RPS10,-0.720129013,SIRT3
RPLP0,-0.613606632,SIRT3
RPS3,-0.520088971,SIRT3
RPS2,-0.593957007,SIRT3
IPO8,-0.940217853,SIRT3
RPS19,-0.422514468,SIRT3
RPS4X,-0.51198715,SIRT3
RPS13,-0.533971965,SIRT3
ZNF510,-0.66493094,SIRT3
DPF2,-0.426538467,SIRT3
MAML1,-0.610031068,SIRT3
BAZ2A,-0.660737872,SIRT3
CDC25C,-0.486414522,SIRT3
METTL16,-0.552388906,SIRT3
C17orf80,-0.444206536,SIRT3
POU4F2,-0.743291795,SIRT3
RPL28,-0.54180491,SIRT3
RPL18,-0.500757158,SIRT3
RPL13,-0.345485479,SIRT3
STAT2,-1.351468921,TSPAN4
CLEC3B,-0.59139663,TSPAN4
RFX3,-1.76764667,TSPAN4
TDRD1,-0.713961065,TSPAN4
ANKRD12,-1.227495432,TSPAN4
PSMA1,-0.400292873,TSPAN4
SORBS3,0.363277793,TSPAN4
KLHL24,-1.080897212,TSPAN4
GDAP1,-0.884500444,TSPAN4
RASSF8,-1.331270814,TSPAN4
PDE5A,-1.330775857,TSPAN4
RNF146,-0.767871439,TSPAN4
CARF,-0.888233066,TSPAN4
DCTD,0.41929248,TSPAN4
NSD3,-1.466288209,TSPAN4
ITGA9,-1.12441802,TSPAN4
ZNF34,-0.681647718,TSPAN4
GSG1,-0.942659855,TSPAN4
GAPDHS,-0.95057267,TSPAN4
LDHAL6B,-1.125982165,TSPAN4
KLHL24,-1.210364819,RHOBTB3
DHFR,0.552555501,RHOBTB3
IFT20,-0.434522867,RHOBTB3
YKT6,0.387464166,RHOBTB3
MS4A5,-1.120776653,RHOBTB3
PRKD3,0.374815702,RHOBTB3
MUC13,-0.307965517,RHOBTB3
TMEM109,0.20205538,RHOBTB3
TNP1,-0.782709122,RHOBTB3
NMNAT2,-0.503365636,RHOBTB3
GAPDHS,-0.916553915,RHOBTB3
MTHFD1,0.218184546,RHOBTB3
COL2A1,-0.742228031,RHOBTB3
DPP3,-0.477903903,RHOBTB3
CDK4,0.187885568,RHOBTB3
SSUH2,-0.614777505,RHOBTB3
FGB,-0.322343677,RHOBTB3
FGA,-0.405097008,RHOBTB3
VGLL3,-0.66190958,RHOBTB3
MAPK8,-0.988161981,RHOBTB3
NSD3,-1.825934768,TSPAN7
STAT2,-1.042700171,TSPAN7
RFX3,-1.669616342,TSPAN7
CD1B,-1.468771338,TSPAN7
PARD6B,-0.692938685,TSPAN7
MDM4,-1.23806119,TSPAN7
ARID3A,-0.803448141,TSPAN7
TDRD1,-0.653856575,TSPAN7
MS4A5,-1.155209184,TSPAN7
FGB,-0.323668361,TSPAN7
RASSF8,-1.232872248,TSPAN7
PTGIS,-0.390299886,TSPAN7
QSER1,-0.843887925,TSPAN7
KLHL24,-0.990642667,TSPAN7
ZNF550,-0.831796885,TSPAN7
SNX29,-0.82089138,TSPAN7
CLEC3B,-0.498256773,TSPAN7
CARF,-0.834764838,TSPAN7
BAG4,-1.008277416,TSPAN7
ANKRD12,-0.952685833,TSPAN7
FKBP2,-1.021524072,NDUFB7
TLE5,-1.06932497,NDUFB7
STXBP5L,-0.784348011,NDUFB7
CHAF1A,-1.065510392,NDUFB7
HCFC1,-0.857167184,NDUFB7
PDPR,-1.215079784,NDUFB7
RAB26,-0.920773864,NDUFB7
MED31,-0.947719932,NDUFB7
NDUFB7,-0.977411509,NDUFB7
DPYSL4,-0.918561518,NDUFB7
RPN1,-0.353688955,NDUFB7
EDEM1,-0.740498066,NDUFB7
FOXP3,-1.093959212,NDUFB7
CENPM,-0.67278403,NDUFB7
GRIN2C,-0.647463202,NDUFB7
CCR2,-0.558375478,NDUFB7
NEU3,-1.184353352,NDUFB7
INCENP,-0.850937545,NDUFB7
BTD,-0.788367212,NDUFB7
RPS9,-0.664056659,NDUFB7
DUSP9,-0.85324204,SLC8A1
CRIP2,-0.797574222,SLC8A1
STAP2,-1.334867239,SLC8A1
RUVBL1,-0.361937553,SLC8A1
AKT1,-0.32693845,SLC8A1
CDCA4,-0.598010719,SLC8A1
EVL,-0.80457747,SLC8A1
NCAPD2,-0.358398527,SLC8A1
SPC25,-0.733530045,SLC8A1
MYBL2,-0.841587901,SLC8A1
PRMT7,-0.761953712,SLC8A1
DBP,-0.994674921,SLC8A1
AURKB,-0.579334319,SLC8A1
SERPINB2,0.586370111,SLC8A1
RAD9A,-1.222697735,SLC8A1
DCXR,-0.725769103,SLC8A1
PFKL,-0.855681956,SLC8A1
FBXO5,-0.658197641,SLC8A1
RAB11FIP1,-2.77644825,SLC8A1
TARBP1,0.502560675,SLC8A1
PDE4C,-1.403223038,PAX5
CREB3,-0.845168829,PAX5
VENTX,-1.237912774,PAX5
KHDRBS2,-1.2112149,PAX5
HOXB1,-1.466695666,PAX5
RCVRN,-1.617675304,PAX5
INSRR,-1.893914104,PAX5
TREM2,-1.469658732,PAX5
ADAP2,-0.921214163,PAX5
HLCS,-1.680145144,PAX5
KRTAP5-9,-1.583831787,PAX5
HYDIN,-1.076172471,PAX5
ORMDL2,-0.672816873,PAX5
FGF23,-1.527678728,PAX5
MTNR1B,-1.683783174,PAX5
DNAJB5,-1.939057946,PAX5
FEZ2,0.952898979,PAX5
SREK1IP1,-1.136160612,PAX5
F11,-1.532638788,PAX5
MAPK8IP2,-1.220221162,PAX5
DXO,0.799199164,AAMP
NELFE,0.705739081,AAMP
HMGXB3,0.643075347,AAMP
NDUFB2,0.359730214,AAMP
CD63,0.824140549,AAMP
RPL22,0.574084342,AAMP
RPS4X,0.548742175,AAMP
RING1,0.794066131,AAMP
RPL31,0.528082788,AAMP
RPL34,0.641814291,AAMP
PGAP3,0.382181376,AAMP
TRIM26,0.552666545,AAMP
VPS52,0.685132086,AAMP
RPL27,0.468894392,AAMP
ATP6V1F,0.301059902,AAMP
LHPP,0.491625577,AAMP
RPL9,0.556078017,AAMP
ZNF202,0.598711729,AAMP
MRPL9,0.340062171,AAMP
ZNF394,0.441695839,AAMP
SRRM1,0.394321084,HTR1B
ALPP,-0.885097563,HTR1B
CLIC3,-28.67503548,HTR1B
TNFRSF4,-0.682854652,HTR1B
P4HA2,-0.603035808,HTR1B
TCL6,-1.123860478,HTR1B
RAB27A,0.511070251,HTR1B
KANSL2,0.288251698,HTR1B
DUSP9,-0.690336168,HTR1B
IDS,-0.30072993,HTR1B
LEP,-0.880889118,HTR1B
ZNF274,0.624459863,HTR1B
OSBPL2,-0.657362878,HTR1B
TARBP1,0.498930395,HTR1B
ZWINT,0.347236305,HTR1B
CHTOP,0.366763145,HTR1B
SDC4,-0.836845636,HTR1B
SUPT16H,0.286770701,HTR1B
RBP4,-2.659447908,HTR1B
FEN1,0.240320474,HTR1B
RPL31,0.564849496,AHI1
RPS4X,0.512273252,AHI1
HMGXB3,0.550440192,AHI1
NDUFB2,0.317881316,AHI1
RPS24,0.617805898,AHI1
PSMB7,0.372177899,AHI1
RPL30,0.493602961,AHI1
TCEAL4,0.184270337,AHI1
RPL22,0.456490964,AHI1
SRRM1,0.344217867,AHI1
BTN2A2,0.398098409,AHI1
RPS15A,0.456873775,AHI1
EEF1A1,0.534138501,AHI1
PPIA,0.414034307,AHI1
RPL9,0.475479931,AHI1
SLC9A8,0.439918309,AHI1
RPL27,0.431807816,AHI1
RPL7A,0.522070825,AHI1
RPLP0,0.483056337,AHI1
RPS23,0.505644917,AHI1
FAT1,0.345399588,PSAT1
R3HDM1,0.529144406,PSAT1
OPA1,0.562709033,PSAT1
MTMR2,0.579025209,PSAT1
METTL9,0.50298363,PSAT1
KDELR2,0.569095671,PSAT1
KRT20,-0.461380541,PSAT1
ANXA7,0.371450514,PSAT1
FBXO38,-0.846342146,PSAT1
BTAF1,0.58136934,PSAT1
GTF2E2,0.260972083,PSAT1
HLCS,-1.306953788,PSAT1
DLST,-0.998391211,PSAT1
DNAJB4,0.459703654,PSAT1
ARMCX5,0.621660173,PSAT1
RBM15,0.619978726,PSAT1
ACADM,0.652926862,PSAT1
TJP1,0.287740856,PSAT1
GPN1,0.415936142,PSAT1
ATMIN,0.418907434,PSAT1
CDCA4,-0.841088474,DHX9
SIRT3,-0.567445517,DHX9
PFKL,-1.120236039,DHX9
LYZ,-2.314229965,DHX9
CDCA3,-0.657923877,DHX9
COQ8A,-1.046589494,DHX9
EVL,-0.91029489,DHX9
SH3BGRL,0.478373736,DHX9
CHAF1B,-0.889966071,DHX9
ADGRE5,-0.905652463,DHX9
POLA2,-0.682987988,DHX9
IDE,-0.884676099,DHX9
ASF1B,-0.849017739,DHX9
IMPA2,-0.540505648,DHX9
TACC3,-0.705489457,DHX9
BOP1,-0.384997606,DHX9
BRCA2,-0.531184912,DHX9
RNASEH2A,-0.656239033,DHX9
TRAIP,-0.937102199,DHX9
FANCA,-0.994404852,DHX9
TACC3,-1.228290796,MDM2
CDCA3,-0.944608331,MDM2
NEIL3,-0.849036396,MDM2
TTK,-1.363776207,MDM2
ASF1B,-1.160407186,MDM2
DLGAP5,-0.982472062,MDM2
POLA2,-1.121527672,MDM2
ADGRE5,-1.476604462,MDM2
EBP,-1.091832757,MDM2
SPAG5,-0.809303164,MDM2
KIF20B,-0.871891141,MDM2
HNRNPM,-0.502018332,MDM2
NCAPG,-1.255814791,MDM2
BIRC5,-0.555056632,MDM2
GEMIN2,-1.027131915,MDM2
RNASEH2A,-0.829264879,MDM2
PARP1,-0.381834745,MDM2
CDC25C,-0.85556376,MDM2
CENPA,-0.68748951,MDM2
TMPO,-0.646395147,MDM2
RPRD2,0.498767525,APOL1
RPL31,0.576763093,APOL1
RPS15A,0.565762281,APOL1
RPL38,0.506478548,APOL1
RPS4X,0.545792401,APOL1
PPIA,0.476893812,APOL1
RPL30,0.533583581,APOL1
RPL34,0.63637507,APOL1
RAB27A,0.570321202,APOL1
RPL39,0.54420805,APOL1
KANSL2,0.381363034,APOL1
SRRM1,0.381032526,APOL1
DHFR,0.617269278,APOL1
NDUFA1,0.306143433,APOL1
ZNF274,0.666199923,APOL1
EEF1A1,0.600540102,APOL1
THAP11,0.359927267,APOL1
EXOSC2,0.32663992,APOL1
CROCCP2,0.428997606,APOL1
RPL9,0.523580134,APOL1
FAM98A,0.581616402,OGFOD1
POLR2K,0.357230276,OGFOD1
ATF1,0.429681271,OGFOD1
AKAP11,0.732821941,OGFOD1
TMEM106B,0.463983327,OGFOD1
KDELR2,0.586730421,OGFOD1
GTF2E1,0.440987557,OGFOD1
STAM2,0.600320101,OGFOD1
EED,0.536288977,OGFOD1
TMEM33,0.753049135,OGFOD1
MGAT2,0.573885858,OGFOD1
PRPS2,0.459072351,OGFOD1
AP3S1,0.529718101,OGFOD1
ACADM,0.644880474,OGFOD1
SEC24A,0.568988323,OGFOD1
DNAJB4,0.440646052,OGFOD1
AFF1,0.469171077,OGFOD1
SHOC2,0.485441685,OGFOD1
NAB1,0.473359466,OGFOD1
LAPTM5,-1.288725734,OGFOD1
NXPH3,-1.761480093,RYR3
GAS8,-1.137399912,RYR3
MAP1LC3B,0.579560637,RYR3
ASAH1,0.758484066,RYR3
KDM8,-1.080984235,RYR3
TMEM50A,0.420689732,RYR3
NOS1,-1.059388161,RYR3
DSG2,0.525164306,RYR3
ZER1,-0.183271334,RYR3
TRAM2,0.727860987,RYR3
LIMS1,0.474225312,RYR3
STAT1,0.470756322,RYR3
SPDEF,-0.621278822,RYR3
MBNL1,0.659002006,RYR3
WNT16,-0.75150311,RYR3
FSD1,-0.748928607,RYR3
ERN1,-1.20476079,RYR3
LHX3,-1.219531298,RYR3
NDUFA7,-0.80641377,RYR3
RAB3IL1,-1.133991718,RYR3
CBX3,0.55856657,LMTK2
VDAC3,0.486805797,LMTK2
TSNAX,0.664984703,LMTK2
LIN7C,0.633042812,LMTK2
PSMD14,0.805498779,LMTK2
BZW1,0.49631092,LMTK2
DHX15,0.830300808,LMTK2
LIMS1,0.526100695,LMTK2
CDK1,0.754416466,LMTK2
G3BP2,0.622554719,LMTK2
HIGD1A,0.816586375,LMTK2
KBTBD2,0.542277515,LMTK2
GRSF1,0.567129672,LMTK2
UBA2,0.643724859,LMTK2
REST,0.832774818,LMTK2
SEH1L,0.411697924,LMTK2
BUB3,0.667932868,LMTK2
SNX4,0.628896236,LMTK2
PPP1R2,0.755198598,LMTK2
SNRNP27,0.669742346,LMTK2
MYO1E,-0.411401987,OXCT1
ORMDL2,-0.352326542,OXCT1
LRP10,-0.3696962,OXCT1
CCS,-0.597707391,OXCT1
PITPNM1,-0.513297319,OXCT1
FUZ,-0.768590689,OXCT1
ADGRG1,-0.289648294,OXCT1
BCORL1,-0.599734604,OXCT1
TP53I3,-0.171039775,OXCT1
SIL1,-0.474823564,OXCT1
IL23A,-0.774114668,OXCT1
MPI,-0.52767235,OXCT1
B4GAT1,-0.650844276,OXCT1
DLK2,-0.7299909,OXCT1
PALB2,0.485599011,OXCT1
ADAM15,-0.679915667,OXCT1
PREP,-0.356442392,OXCT1
ZDHHC3,-0.610837519,OXCT1
DRD2,-0.583165169,OXCT1
PLOD1,-0.392913818,OXCT1
CIRBP,-1.201723933,CIRBP
MED28,-0.60580802,CIRBP
IPO8,-0.914357841,CIRBP
TMEM106C,-0.627810836,CIRBP
MRPS28,-0.482332587,CIRBP
B4GAT1,-0.787528217,CIRBP
CLK2,-0.605224252,CIRBP
USP39,-0.266271412,CIRBP
FGFR1,-0.296727508,CIRBP
TFDP1,-0.744089365,CIRBP
CENPA,-0.34246096,CIRBP
YY1,-0.739619672,CIRBP
TGFBR2,-0.981366992,CIRBP
DECR1,-0.350653172,CIRBP
MANSC1,-0.405333102,CIRBP
PDLIM4,-0.679709971,CIRBP
CFD,-0.544736147,CIRBP
CCT3,-0.331264108,CIRBP
MXD1,-0.75780648,CIRBP
WARS2,-0.69606477,CIRBP
LYZ,-2.156368494,FBP1
ELP4,-0.715115905,FBP1
AKT1,-0.356579006,FBP1
PFKL,-1.058035731,FBP1
CRIP2,-0.660790205,FBP1
CDCA4,-0.764297664,FBP1
EVL,-0.957798958,FBP1
MANF,-0.795027792,FBP1
GSDMD,-0.936730802,FBP1
RCN3,-1.164450526,FBP1
NUDT1,-0.456986606,FBP1
RUVBL1,-0.321809947,FBP1
AGPAT2,-1.07038641,FBP1
FANCA,-0.844388306,FBP1
SPC25,-0.730212212,FBP1
GPT,-0.984738588,FBP1
CHMP6,-1.043812037,FBP1
THEM6,-0.636882544,FBP1
GID8,-0.507400572,FBP1
GAS2L1,-0.534586489,FBP1
OSBPL2,-0.91913116,GRIN2B
P4HA2,-0.874945462,GRIN2B
COL1A1,-0.66460067,GRIN2B
ALPP,-0.859612942,GRIN2B
ULK1,-0.965804696,GRIN2B
PAF1,-1.109202266,GRIN2B
ITPR2,-0.910465539,GRIN2B
TMEM74B,-0.761341989,GRIN2B
TCL6,-1.214536786,GRIN2B
MUC13,-0.373379081,GRIN2B
INPP5J,-0.76730442,GRIN2B
LIPE,-0.800902724,GRIN2B
IGF2R,-0.353889614,GRIN2B
SOX4,-0.588854492,GRIN2B
MGAT1,-0.604287148,GRIN2B
SCARB1,-0.470628828,GRIN2B
WNT11,-0.509198546,GRIN2B
CHPF2,-1.086249232,GRIN2B
ADAM15,-0.915454209,GRIN2B
FAH,-0.692377746,GRIN2B
